==========       System Configuration      =============
phase:train
use_cpu:False
runs:10
validation:0.2
data_dir:/data/entity
batch_size:1
dataset:MUTAG
total_epochs:50
save_freq:5
lr:0.01
multi_gpus:False
postname:
l2norm:0.0005
no_fusion:False
kernel_size:64
block_type:res
n_layers:4
act:relu
norm:layer
bias:True
dropout:0.2
channels:16
dec:basis
bases:30
aggr:mean
ckpt_path:
save_best_only:True
task:denseR
post:denseR-MUTAG-res-4-16-fuse
time:210303-05-24-40
save_path:/content/drive/My Drive/denseR/checkpoints/ckpts-denseR-MUTAG-res-4-16-fuse-210303-05-24-40
logdir:/content/drive/My Drive/denseR/logs/denseR-MUTAG-res-4-16-fuse-210303-05-24-40
device:cuda
epoch:-1
printer:<Logger args (DEBUG)>
==========     CONFIG END    =============


===> Phase is train.
 === Downloading Dataset and Creating graphs ===
=== Dataset info ===
Number of training nodes: 272 	 Number of testing nodes: 68	 Total Number of labelled nodes: 340
Number of classes in this graph: 2 	 Number of nodes: 23644 	 Number of relation types: 46
==== Initializing the Optimizer ====
Run: [1]	 Epoch: [1]	 Train Loss:  0.812102 	 Train Accuracy:  0.7051 	Valid Loss:  0.6524 	 Valid Accuracy:  0.6182
Run: [1]	 Epoch: [2]	 Train Loss:  0.626718 	 Train Accuracy:  0.6636 	Valid Loss:  0.6881 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [3]	 Train Loss:  0.541787 	 Train Accuracy:  0.9724 	Valid Loss:  0.6267 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [4]	 Train Loss:  0.415009 	 Train Accuracy:  0.9770 	Valid Loss:  0.6448 	 Valid Accuracy:  0.6182
Run: [1]	 Epoch: [5]	 Train Loss:  0.361740 	 Train Accuracy:  0.9816 	Valid Loss:  0.6300 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [6]	 Train Loss:  0.285455 	 Train Accuracy:  0.9862 	Valid Loss:  0.6161 	 Valid Accuracy:  0.6545
Run: [1]	 Epoch: [7]	 Train Loss:  0.256455 	 Train Accuracy:  0.9954 	Valid Loss:  0.6267 	 Valid Accuracy:  0.6727
Run: [1]	 Epoch: [8]	 Train Loss:  0.222324 	 Train Accuracy:  1.0000 	Valid Loss:  0.6324 	 Valid Accuracy:  0.7091
Run: [1]	 Epoch: [9]	 Train Loss:  0.182136 	 Train Accuracy:  1.0000 	Valid Loss:  0.6390 	 Valid Accuracy:  0.7091
Run: [1]	 Epoch: [10]	 Train Loss:  0.150836 	 Train Accuracy:  1.0000 	Valid Loss:  0.6494 	 Valid Accuracy:  0.7273
Run: [1]	 Epoch: [11]	 Train Loss:  0.134594 	 Train Accuracy:  1.0000 	Valid Loss:  0.6588 	 Valid Accuracy:  0.7273
Run: [1]	 Epoch: [12]	 Train Loss:  0.116910 	 Train Accuracy:  1.0000 	Valid Loss:  0.6674 	 Valid Accuracy:  0.7091
Run: [1]	 Epoch: [13]	 Train Loss:  0.100822 	 Train Accuracy:  1.0000 	Valid Loss:  0.6783 	 Valid Accuracy:  0.6909
Run: [1]	 Epoch: [14]	 Train Loss:  0.081848 	 Train Accuracy:  1.0000 	Valid Loss:  0.6919 	 Valid Accuracy:  0.6909
Run: [1]	 Epoch: [15]	 Train Loss:  0.073588 	 Train Accuracy:  1.0000 	Valid Loss:  0.7110 	 Valid Accuracy:  0.7091
Run: [1]	 Epoch: [16]	 Train Loss:  0.065409 	 Train Accuracy:  1.0000 	Valid Loss:  0.7347 	 Valid Accuracy:  0.6909
Run: [1]	 Epoch: [17]	 Train Loss:  0.061066 	 Train Accuracy:  1.0000 	Valid Loss:  0.7692 	 Valid Accuracy:  0.6909
Run: [1]	 Epoch: [18]	 Train Loss:  0.058169 	 Train Accuracy:  1.0000 	Valid Loss:  0.8096 	 Valid Accuracy:  0.6909
