==========       System Configuration      =============
phase:train
use_cpu:False
runs:10
validation:0.2
data_dir:/data/entity
batch_size:1
dataset:MUTAG
total_epochs:50
save_freq:5
lr:0.01
multi_gpus:False
postname:
l2norm:0.0005
kernel_size:64
block_type:res
n_layers:14
act:relu
norm:layer
bias:True
dropout:0.2
channels:64
dec:basis
bases:30
aggr:mean
ckpt_path:
save_best_only:True
task:denseR
post:denseR-MUTAG-res-14-64
time:210216-22-05-12
save_path:/content/drive/My Drive/denseR/checkpoints/ckpts-denseR-MUTAG-res-14-64-210216-22-05-12
logdir:/content/drive/My Drive/denseR/logs/denseR-MUTAG-res-14-64-210216-22-05-12
device:cuda
epoch:-1
printer:<Logger args (DEBUG)>
==========     CONFIG END    =============


===> Phase is train.
 === Downloading Dataset and Creating graphs ===
=== Dataset info ===
Number of training nodes: 272 	 Number of testing nodes: 68	 Total Number of labelled nodes: 340
Number of classes in this graph: 2 	 Number of nodes: 23644 	 Number of relation types: 46
==== Initializing the Optimizer ====
Run: [1]	 Epoch: [1]	 Train Loss:  0.920791 	 Train Accuracy:  0.6175 	Valid Loss:  1.0605 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [2]	 Train Loss:  0.958350 	 Train Accuracy:  0.3825 	Valid Loss:  1.3762 	 Valid Accuracy:  0.4182
Run: [1]	 Epoch: [3]	 Train Loss:  1.447280 	 Train Accuracy:  0.6359 	Valid Loss:  0.6667 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [4]	 Train Loss:  0.664035 	 Train Accuracy:  0.6175 	Valid Loss:  0.7124 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [5]	 Train Loss:  0.665409 	 Train Accuracy:  0.6175 	Valid Loss:  0.6894 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [6]	 Train Loss:  0.646996 	 Train Accuracy:  0.6175 	Valid Loss:  0.6665 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [7]	 Train Loss:  0.622557 	 Train Accuracy:  0.6912 	Valid Loss:  0.6644 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [8]	 Train Loss:  0.615413 	 Train Accuracy:  0.8065 	Valid Loss:  0.6638 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [9]	 Train Loss:  0.609683 	 Train Accuracy:  0.7972 	Valid Loss:  0.6584 	 Valid Accuracy:  0.6545
Run: [1]	 Epoch: [10]	 Train Loss:  0.581769 	 Train Accuracy:  0.7650 	Valid Loss:  0.6513 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [11]	 Train Loss:  0.564258 	 Train Accuracy:  0.7512 	Valid Loss:  0.6464 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [12]	 Train Loss:  0.559901 	 Train Accuracy:  0.7650 	Valid Loss:  0.6422 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [13]	 Train Loss:  0.508518 	 Train Accuracy:  0.8479 	Valid Loss:  0.6321 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [14]	 Train Loss:  0.470090 	 Train Accuracy:  0.9309 	Valid Loss:  0.6181 	 Valid Accuracy:  0.6909
Run: [1]	 Epoch: [15]	 Train Loss:  0.418969 	 Train Accuracy:  0.9724 	Valid Loss:  0.6120 	 Valid Accuracy:  0.6909
Run: [1]	 Epoch: [16]	 Train Loss:  0.373719 	 Train Accuracy:  0.9816 	Valid Loss:  0.6073 	 Valid Accuracy:  0.7273
Run: [1]	 Epoch: [17]	 Train Loss:  0.301715 	 Train Accuracy:  0.9908 	Valid Loss:  0.5911 	 Valid Accuracy:  0.7273
Run: [1]	 Epoch: [18]	 Train Loss:  0.239745 	 Train Accuracy:  1.0000 	Valid Loss:  0.5754 	 Valid Accuracy:  0.7091
Run: [1]	 Epoch: [19]	 Train Loss:  0.180507 	 Train Accuracy:  1.0000 	Valid Loss:  0.5731 	 Valid Accuracy:  0.6909
Run: [1]	 Epoch: [20]	 Train Loss:  0.140637 	 Train Accuracy:  1.0000 	Valid Loss:  0.5824 	 Valid Accuracy:  0.7273
Run: [1]	 Epoch: [21]	 Train Loss:  0.115628 	 Train Accuracy:  1.0000 	Valid Loss:  0.6021 	 Valid Accuracy:  0.7273
Run: [1]	 Epoch: [22]	 Train Loss:  0.090590 	 Train Accuracy:  1.0000 	Valid Loss:  0.6257 	 Valid Accuracy:  0.7273
Run: [1]	 Epoch: [23]	 Train Loss:  0.082766 	 Train Accuracy:  1.0000 	Valid Loss:  0.6527 	 Valid Accuracy:  0.7091
Run: [1]	 Epoch: [24]	 Train Loss:  0.078223 	 Train Accuracy:  1.0000 	Valid Loss:  0.6836 	 Valid Accuracy:  0.7091
Run: [1]	 Epoch: [25]	 Train Loss:  0.063491 	 Train Accuracy:  1.0000 	Valid Loss:  0.7172 	 Valid Accuracy:  0.6909
Run: [1]	 Epoch: [26]	 Train Loss:  0.055977 	 Train Accuracy:  1.0000 	Valid Loss:  0.7455 	 Valid Accuracy:  0.6727
Run: [1]	 Epoch: [27]	 Train Loss:  0.057244 	 Train Accuracy:  1.0000 	Valid Loss:  0.7680 	 Valid Accuracy:  0.6545
