==========       System Configuration      =============
phase:train
use_cpu:False
runs:10
validation:0.1
data_dir:/data/entity
batch_size:1
dataset:MUTAG
total_epochs:50
save_freq:5
lr:0.01
multi_gpus:False
postname:
l2norm:0.0005
kernel_size:20
block_type:plain
n_layers:2
act:relu
norm:layer
bias:True
dropout:0.2
channels:16
dec:basis
bases:20
aggr:mean
ckpt_path:
save_best_only:True
task:denseR
post:denseR-MUTAG-plain-2-16
time:210214-22-16-31
save_path:/content/drive/My Drive/denseR/checkpoints/ckpts-denseR-MUTAG-plain-2-16-210214-22-16-31
logdir:/content/drive/My Drive/denseR/logs/denseR-MUTAG-plain-2-16-210214-22-16-31
device:cuda
epoch:-1
printer:<Logger args (DEBUG)>
==========     CONFIG END    =============


===> Phase is train.
 === Downloading Dataset and Creating graphs ===
=== Dataset info ===
Number of training nodes: 272 	 Number of testing nodes: 68	 Total Number of labelled nodes: 340
Number of classes in this graph: 2 	 Number of nodes: 23644 	 Number of relation types: 46
==== Initializing the Optimizer ====
Run: [1]	 Epoch: [1]	 Train Loss:  0.934180 	 Train Accuracy:  0.6230 	Valid Loss:  0.7458 	 Valid Accuracy:  0.6429
Run: [1]	 Epoch: [2]	 Train Loss:  0.674538 	 Train Accuracy:  0.9672 	Valid Loss:  0.5754 	 Valid Accuracy:  0.6429
Run: [1]	 Epoch: [3]	 Train Loss:  0.374358 	 Train Accuracy:  0.9795 	Valid Loss:  0.5686 	 Valid Accuracy:  0.7500
Run: [1]	 Epoch: [4]	 Train Loss:  0.293168 	 Train Accuracy:  0.9959 	Valid Loss:  0.5430 	 Valid Accuracy:  0.7500
Run: [1]	 Epoch: [5]	 Train Loss:  0.230801 	 Train Accuracy:  1.0000 	Valid Loss:  0.5004 	 Valid Accuracy:  0.7500
Run: [1]	 Epoch: [6]	 Train Loss:  0.150562 	 Train Accuracy:  1.0000 	Valid Loss:  0.4755 	 Valid Accuracy:  0.7500
Run: [1]	 Epoch: [7]	 Train Loss:  0.105616 	 Train Accuracy:  1.0000 	Valid Loss:  0.4829 	 Valid Accuracy:  0.8214
Run: [1]	 Epoch: [8]	 Train Loss:  0.097074 	 Train Accuracy:  1.0000 	Valid Loss:  0.5102 	 Valid Accuracy:  0.7857
Run: [1]	 Epoch: [9]	 Train Loss:  0.058449 	 Train Accuracy:  1.0000 	Valid Loss:  0.5359 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [10]	 Train Loss:  0.046525 	 Train Accuracy:  1.0000 	Valid Loss:  0.5535 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [11]	 Train Loss:  0.039469 	 Train Accuracy:  1.0000 	Valid Loss:  0.5655 	 Valid Accuracy:  0.7143
