==========       System Configuration      =============
phase:train
use_cpu:False
runs:10
validation:0.2
data_dir:/data/entity
batch_size:1
dataset:MUTAG
total_epochs:50
save_freq:5
lr:0.01
multi_gpus:False
postname:
l2norm:0.0005
kernel_size:64
block_type:res
n_layers:7
act:relu
norm:layer
bias:True
dropout:0.2
channels:32
dec:basis
bases:30
aggr:mean
ckpt_path:
save_best_only:True
task:denseR
post:denseR-MUTAG-res-7-32
time:210216-21-23-51
save_path:/content/drive/My Drive/denseR/checkpoints/ckpts-denseR-MUTAG-res-7-32-210216-21-23-51
logdir:/content/drive/My Drive/denseR/logs/denseR-MUTAG-res-7-32-210216-21-23-51
device:cuda
epoch:-1
printer:<Logger args (DEBUG)>
==========     CONFIG END    =============


===> Phase is train.
 === Downloading Dataset and Creating graphs ===
=== Dataset info ===
Number of training nodes: 272 	 Number of testing nodes: 68	 Total Number of labelled nodes: 340
Number of classes in this graph: 2 	 Number of nodes: 23644 	 Number of relation types: 46
==== Initializing the Optimizer ====
Run: [1]	 Epoch: [1]	 Train Loss:  1.234052 	 Train Accuracy:  0.6221 	Valid Loss:  0.6770 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [2]	 Train Loss:  0.723614 	 Train Accuracy:  0.6313 	Valid Loss:  0.7682 	 Valid Accuracy:  0.4727
Run: [1]	 Epoch: [3]	 Train Loss:  0.581461 	 Train Accuracy:  0.6452 	Valid Loss:  0.8109 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [4]	 Train Loss:  0.552069 	 Train Accuracy:  0.6866 	Valid Loss:  0.8221 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [5]	 Train Loss:  0.483417 	 Train Accuracy:  0.9401 	Valid Loss:  0.7133 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [6]	 Train Loss:  0.299232 	 Train Accuracy:  0.9908 	Valid Loss:  0.6152 	 Valid Accuracy:  0.6545
Run: [1]	 Epoch: [7]	 Train Loss:  0.222823 	 Train Accuracy:  0.9862 	Valid Loss:  0.7110 	 Valid Accuracy:  0.5455
Run: [1]	 Epoch: [8]	 Train Loss:  0.198760 	 Train Accuracy:  1.0000 	Valid Loss:  0.7507 	 Valid Accuracy:  0.5636
Run: [1]	 Epoch: [9]	 Train Loss:  0.127162 	 Train Accuracy:  1.0000 	Valid Loss:  0.7069 	 Valid Accuracy:  0.6182
Run: [1]	 Epoch: [10]	 Train Loss:  0.091090 	 Train Accuracy:  1.0000 	Valid Loss:  0.6875 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [11]	 Train Loss:  0.080961 	 Train Accuracy:  1.0000 	Valid Loss:  0.7302 	 Valid Accuracy:  0.6182
Run: [1]	 Epoch: [12]	 Train Loss:  0.065826 	 Train Accuracy:  1.0000 	Valid Loss:  0.8175 	 Valid Accuracy:  0.6727
Run: [1]	 Epoch: [13]	 Train Loss:  0.063737 	 Train Accuracy:  1.0000 	Valid Loss:  0.9217 	 Valid Accuracy:  0.6545
Run: [1]	 Epoch: [14]	 Train Loss:  0.059388 	 Train Accuracy:  1.0000 	Valid Loss:  1.0256 	 Valid Accuracy:  0.6545
Run: [1]	 Epoch: [15]	 Train Loss:  0.056970 	 Train Accuracy:  1.0000 	Valid Loss:  1.1301 	 Valid Accuracy:  0.6182
Run: [1]	 Epoch: [16]	 Train Loss:  0.043120 	 Train Accuracy:  1.0000 	Valid Loss:  1.2353 	 Valid Accuracy:  0.6182
Run: [1]	 Epoch: [17]	 Train Loss:  0.043956 	 Train Accuracy:  1.0000 	Valid Loss:  1.3284 	 Valid Accuracy:  0.6182
Run: [1]	 Epoch: [18]	 Train Loss:  0.036519 	 Train Accuracy:  1.0000 	Valid Loss:  1.4078 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [19]	 Train Loss:  0.037604 	 Train Accuracy:  1.0000 	Valid Loss:  1.4690 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [20]	 Train Loss:  0.038100 	 Train Accuracy:  1.0000 	Valid Loss:  1.5222 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [21]	 Train Loss:  0.028322 	 Train Accuracy:  1.0000 	Valid Loss:  1.5684 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [22]	 Train Loss:  0.030356 	 Train Accuracy:  1.0000 	Valid Loss:  1.6094 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [23]	 Train Loss:  0.024685 	 Train Accuracy:  1.0000 	Valid Loss:  1.6477 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [24]	 Train Loss:  0.023358 	 Train Accuracy:  1.0000 	Valid Loss:  1.6814 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [25]	 Train Loss:  0.021089 	 Train Accuracy:  1.0000 	Valid Loss:  1.7131 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [26]	 Train Loss:  0.030198 	 Train Accuracy:  1.0000 	Valid Loss:  1.7402 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [27]	 Train Loss:  0.021955 	 Train Accuracy:  1.0000 	Valid Loss:  1.7641 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [28]	 Train Loss:  0.021198 	 Train Accuracy:  1.0000 	Valid Loss:  1.7865 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [29]	 Train Loss:  0.018577 	 Train Accuracy:  1.0000 	Valid Loss:  1.8060 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [30]	 Train Loss:  0.015520 	 Train Accuracy:  1.0000 	Valid Loss:  1.8242 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [31]	 Train Loss:  0.015601 	 Train Accuracy:  1.0000 	Valid Loss:  1.8397 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [32]	 Train Loss:  0.011761 	 Train Accuracy:  1.0000 	Valid Loss:  1.8538 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [33]	 Train Loss:  0.013791 	 Train Accuracy:  1.0000 	Valid Loss:  1.8666 	 Valid Accuracy:  0.6182
Run: [1]	 Epoch: [34]	 Train Loss:  0.015721 	 Train Accuracy:  1.0000 	Valid Loss:  1.8794 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [35]	 Train Loss:  0.013950 	 Train Accuracy:  1.0000 	Valid Loss:  1.8891 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [36]	 Train Loss:  0.013538 	 Train Accuracy:  1.0000 	Valid Loss:  1.8990 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [37]	 Train Loss:  0.014233 	 Train Accuracy:  1.0000 	Valid Loss:  1.9072 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [38]	 Train Loss:  0.015827 	 Train Accuracy:  1.0000 	Valid Loss:  1.9149 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [39]	 Train Loss:  0.010757 	 Train Accuracy:  1.0000 	Valid Loss:  1.9219 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [40]	 Train Loss:  0.012470 	 Train Accuracy:  1.0000 	Valid Loss:  1.9287 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [41]	 Train Loss:  0.013649 	 Train Accuracy:  1.0000 	Valid Loss:  1.9351 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [42]	 Train Loss:  0.012607 	 Train Accuracy:  1.0000 	Valid Loss:  1.9401 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [43]	 Train Loss:  0.012247 	 Train Accuracy:  1.0000 	Valid Loss:  1.9444 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [44]	 Train Loss:  0.008106 	 Train Accuracy:  1.0000 	Valid Loss:  1.9490 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [45]	 Train Loss:  0.008266 	 Train Accuracy:  1.0000 	Valid Loss:  1.9552 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [46]	 Train Loss:  0.009837 	 Train Accuracy:  1.0000 	Valid Loss:  1.9613 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [47]	 Train Loss:  0.007396 	 Train Accuracy:  1.0000 	Valid Loss:  1.9678 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [48]	 Train Loss:  0.007207 	 Train Accuracy:  1.0000 	Valid Loss:  1.9750 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [49]	 Train Loss:  0.007148 	 Train Accuracy:  1.0000 	Valid Loss:  1.9819 	 Valid Accuracy:  0.6545
Run: [1]	 Epoch: [50]	 Train Loss:  0.007901 	 Train Accuracy:  1.0000 	Valid Loss:  1.9888 	 Valid Accuracy:  0.6545
Test Accuracy in run 1 is: 0.6764705777168274
Total Train Accuracy after run 1 is: 1.0000
