==========       System Configuration      =============
phase:train
use_cpu:False
runs:10
validation:0.1
data_dir:/data/entity
batch_size:1
dataset:AIFB
total_epochs:50
save_freq:5
lr:0.01
multi_gpus:False
postname:
l2norm:0.0005
kernel_size:20
block_type:plain
n_layers:2
act:relu
norm:layer
bias:True
dropout:0.2
channels:16
dec:basis
bases:20
aggr:mean
ckpt_path:
save_best_only:True
task:denseR
post:denseR-AIFB-plain-2-16
time:210214-21-35-28
save_path:/content/drive/My Drive/denseR/checkpoints/ckpts-denseR-AIFB-plain-2-16-210214-21-35-28
logdir:/content/drive/My Drive/denseR/logs/denseR-AIFB-plain-2-16-210214-21-35-28
device:cuda
epoch:-1
printer:<Logger args (DEBUG)>
==========     CONFIG END    =============


===> Phase is train.
 === Downloading Dataset and Creating graphs ===
=== Dataset info ===
Number of training nodes: 140 	 Number of testing nodes: 36	 Total Number of labelled nodes: 176
Number of classes in this graph: 4 	 Number of nodes: 8285 	 Number of relation types: 90
==== Initializing the Optimizer ====
Run: [1]	 Epoch: [1]	 Train Loss:  2.135500 	 Train Accuracy:  0.6825 	Valid Loss:  1.1586 	 Valid Accuracy:  0.6429
Run: [1]	 Epoch: [2]	 Train Loss:  0.826202 	 Train Accuracy:  0.9365 	Valid Loss:  0.9572 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [3]	 Train Loss:  0.506855 	 Train Accuracy:  0.9683 	Valid Loss:  0.7920 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [4]	 Train Loss:  0.339403 	 Train Accuracy:  0.9841 	Valid Loss:  0.6512 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [5]	 Train Loss:  0.305508 	 Train Accuracy:  0.9921 	Valid Loss:  0.5311 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [6]	 Train Loss:  0.235393 	 Train Accuracy:  0.9921 	Valid Loss:  0.4793 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [7]	 Train Loss:  0.191136 	 Train Accuracy:  0.9921 	Valid Loss:  0.4622 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [8]	 Train Loss:  0.155621 	 Train Accuracy:  0.9921 	Valid Loss:  0.4588 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [9]	 Train Loss:  0.160254 	 Train Accuracy:  1.0000 	Valid Loss:  0.4335 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [10]	 Train Loss:  0.117108 	 Train Accuracy:  1.0000 	Valid Loss:  0.4062 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [11]	 Train Loss:  0.095280 	 Train Accuracy:  1.0000 	Valid Loss:  0.3733 	 Valid Accuracy:  0.8571
