==========       System Configuration      =============
phase:train
use_cpu:False
runs:10
validation:0.1
data_dir:/data/entity
batch_size:1
dataset:AIFB
total_epochs:50
save_freq:5
lr:0.01
multi_gpus:False
postname:
l2norm:0.0005
kernel_size:64
block_type:res
n_layers:7
act:relu
norm:layer
bias:True
dropout:0.2
channels:64
dec:basis
bases:30
aggr:mean
ckpt_path:
save_best_only:True
task:denseR
post:denseR-AIFB-res-7-64
time:210215-22-04-09
save_path:/content/drive/My Drive/denseR/checkpoints/ckpts-denseR-AIFB-res-7-64-210215-22-04-09
logdir:/content/drive/My Drive/denseR/logs/denseR-AIFB-res-7-64-210215-22-04-09
device:cuda
epoch:-1
printer:<Logger args (DEBUG)>
==========     CONFIG END    =============


===> Phase is train.
 === Downloading Dataset and Creating graphs ===
=== Dataset info ===
Number of training nodes: 140 	 Number of testing nodes: 36	 Total Number of labelled nodes: 176
Number of classes in this graph: 4 	 Number of nodes: 8285 	 Number of relation types: 90
==== Initializing the Optimizer ====
Run: [1]	 Epoch: [1]	 Train Loss:  1.722551 	 Train Accuracy:  0.6349 	Valid Loss:  1.1346 	 Valid Accuracy:  0.5714
Run: [1]	 Epoch: [2]	 Train Loss:  0.882487 	 Train Accuracy:  0.9365 	Valid Loss:  0.8567 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [3]	 Train Loss:  0.682180 	 Train Accuracy:  0.9603 	Valid Loss:  0.6944 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [4]	 Train Loss:  0.523169 	 Train Accuracy:  0.9603 	Valid Loss:  0.7571 	 Valid Accuracy:  0.7857
Run: [1]	 Epoch: [5]	 Train Loss:  0.385941 	 Train Accuracy:  0.9762 	Valid Loss:  0.7137 	 Valid Accuracy:  0.7857
Run: [1]	 Epoch: [6]	 Train Loss:  0.325645 	 Train Accuracy:  1.0000 	Valid Loss:  0.6087 	 Valid Accuracy:  0.7857
Run: [1]	 Epoch: [7]	 Train Loss:  0.288793 	 Train Accuracy:  1.0000 	Valid Loss:  0.5280 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [8]	 Train Loss:  0.310674 	 Train Accuracy:  1.0000 	Valid Loss:  0.5058 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [9]	 Train Loss:  0.298411 	 Train Accuracy:  1.0000 	Valid Loss:  0.5086 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [10]	 Train Loss:  0.250737 	 Train Accuracy:  1.0000 	Valid Loss:  0.5119 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [11]	 Train Loss:  0.191118 	 Train Accuracy:  1.0000 	Valid Loss:  0.5172 	 Valid Accuracy:  0.8571
