==========       System Configuration      =============
phase:train
use_cpu:False
runs:10
validation:0.2
data_dir:/data/entity
batch_size:1
dataset:AIFB
total_epochs:50
save_freq:5
lr:0.01
multi_gpus:False
postname:
l2norm:0.0005
kernel_size:64
block_type:plain
n_layers:7
act:relu
norm:layer
bias:True
dropout:0.2
channels:64
dec:basis
bases:30
aggr:mean
ckpt_path:
save_best_only:True
task:denseR
post:denseR-AIFB-plain-7-64
time:210217-03-57-18
save_path:/content/drive/My Drive/denseR/checkpoints/ckpts-denseR-AIFB-plain-7-64-210217-03-57-18
logdir:/content/drive/My Drive/denseR/logs/denseR-AIFB-plain-7-64-210217-03-57-18
device:cuda
epoch:-1
printer:<Logger args (DEBUG)>
==========     CONFIG END    =============


===> Phase is train.
 === Downloading Dataset and Creating graphs ===
=== Dataset info ===
Number of training nodes: 140 	 Number of testing nodes: 36	 Total Number of labelled nodes: 176
Number of classes in this graph: 4 	 Number of nodes: 8285 	 Number of relation types: 90
==== Initializing the Optimizer ====
Run: [1]	 Epoch: [1]	 Train Loss:  1.360528 	 Train Accuracy:  0.7411 	Valid Loss:  1.0607 	 Valid Accuracy:  0.6786
Run: [1]	 Epoch: [2]	 Train Loss:  0.876478 	 Train Accuracy:  0.7054 	Valid Loss:  1.4044 	 Valid Accuracy:  0.3571
Run: [1]	 Epoch: [3]	 Train Loss:  0.932296 	 Train Accuracy:  0.8661 	Valid Loss:  0.7308 	 Valid Accuracy:  0.6786
Run: [1]	 Epoch: [4]	 Train Loss:  0.588980 	 Train Accuracy:  0.9196 	Valid Loss:  0.6129 	 Valid Accuracy:  0.8214
Run: [1]	 Epoch: [5]	 Train Loss:  0.401415 	 Train Accuracy:  0.9554 	Valid Loss:  0.4782 	 Valid Accuracy:  0.8214
Run: [1]	 Epoch: [6]	 Train Loss:  0.351042 	 Train Accuracy:  0.9732 	Valid Loss:  0.4084 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [7]	 Train Loss:  0.256048 	 Train Accuracy:  0.9821 	Valid Loss:  0.3564 	 Valid Accuracy:  0.8929
Run: [1]	 Epoch: [8]	 Train Loss:  0.255806 	 Train Accuracy:  0.9911 	Valid Loss:  0.3311 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [9]	 Train Loss:  0.227955 	 Train Accuracy:  1.0000 	Valid Loss:  0.3248 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [10]	 Train Loss:  0.222153 	 Train Accuracy:  1.0000 	Valid Loss:  0.3201 	 Valid Accuracy:  0.8929
Run: [1]	 Epoch: [11]	 Train Loss:  0.202137 	 Train Accuracy:  1.0000 	Valid Loss:  0.3129 	 Valid Accuracy:  0.8929
Run: [1]	 Epoch: [12]	 Train Loss:  0.180504 	 Train Accuracy:  1.0000 	Valid Loss:  0.3011 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [13]	 Train Loss:  0.179703 	 Train Accuracy:  1.0000 	Valid Loss:  0.2912 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [14]	 Train Loss:  0.198626 	 Train Accuracy:  1.0000 	Valid Loss:  0.2755 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [15]	 Train Loss:  0.141428 	 Train Accuracy:  1.0000 	Valid Loss:  0.2575 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [16]	 Train Loss:  0.156311 	 Train Accuracy:  1.0000 	Valid Loss:  0.2405 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [17]	 Train Loss:  0.116688 	 Train Accuracy:  1.0000 	Valid Loss:  0.2279 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [18]	 Train Loss:  0.121936 	 Train Accuracy:  1.0000 	Valid Loss:  0.2191 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [19]	 Train Loss:  0.134082 	 Train Accuracy:  1.0000 	Valid Loss:  0.2092 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [20]	 Train Loss:  0.111260 	 Train Accuracy:  1.0000 	Valid Loss:  0.1984 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [21]	 Train Loss:  0.083340 	 Train Accuracy:  1.0000 	Valid Loss:  0.1885 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [22]	 Train Loss:  0.080756 	 Train Accuracy:  1.0000 	Valid Loss:  0.1794 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [23]	 Train Loss:  0.086852 	 Train Accuracy:  1.0000 	Valid Loss:  0.1716 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [24]	 Train Loss:  0.091243 	 Train Accuracy:  1.0000 	Valid Loss:  0.1670 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [25]	 Train Loss:  0.107876 	 Train Accuracy:  1.0000 	Valid Loss:  0.1651 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [26]	 Train Loss:  0.074258 	 Train Accuracy:  1.0000 	Valid Loss:  0.1665 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [27]	 Train Loss:  0.042833 	 Train Accuracy:  1.0000 	Valid Loss:  0.1691 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [28]	 Train Loss:  0.083919 	 Train Accuracy:  1.0000 	Valid Loss:  0.1712 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [29]	 Train Loss:  0.070582 	 Train Accuracy:  1.0000 	Valid Loss:  0.1748 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [30]	 Train Loss:  0.051899 	 Train Accuracy:  1.0000 	Valid Loss:  0.1768 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [31]	 Train Loss:  0.090370 	 Train Accuracy:  1.0000 	Valid Loss:  0.1755 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [32]	 Train Loss:  0.062432 	 Train Accuracy:  1.0000 	Valid Loss:  0.1679 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [33]	 Train Loss:  0.063048 	 Train Accuracy:  1.0000 	Valid Loss:  0.1620 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [34]	 Train Loss:  0.064873 	 Train Accuracy:  1.0000 	Valid Loss:  0.1585 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [35]	 Train Loss:  0.043921 	 Train Accuracy:  1.0000 	Valid Loss:  0.1537 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [36]	 Train Loss:  0.058175 	 Train Accuracy:  1.0000 	Valid Loss:  0.1492 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [37]	 Train Loss:  0.042096 	 Train Accuracy:  1.0000 	Valid Loss:  0.1459 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [38]	 Train Loss:  0.033825 	 Train Accuracy:  1.0000 	Valid Loss:  0.1452 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [39]	 Train Loss:  0.051718 	 Train Accuracy:  1.0000 	Valid Loss:  0.1484 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [40]	 Train Loss:  0.047327 	 Train Accuracy:  1.0000 	Valid Loss:  0.1507 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [41]	 Train Loss:  0.034852 	 Train Accuracy:  1.0000 	Valid Loss:  0.1537 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [42]	 Train Loss:  0.026385 	 Train Accuracy:  1.0000 	Valid Loss:  0.1586 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [43]	 Train Loss:  0.046660 	 Train Accuracy:  1.0000 	Valid Loss:  0.1603 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [44]	 Train Loss:  0.049727 	 Train Accuracy:  1.0000 	Valid Loss:  0.1667 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [45]	 Train Loss:  0.044843 	 Train Accuracy:  1.0000 	Valid Loss:  0.1747 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [46]	 Train Loss:  0.037814 	 Train Accuracy:  1.0000 	Valid Loss:  0.1839 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [47]	 Train Loss:  0.049378 	 Train Accuracy:  1.0000 	Valid Loss:  0.1891 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [48]	 Train Loss:  0.035951 	 Train Accuracy:  1.0000 	Valid Loss:  0.1934 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [49]	 Train Loss:  0.019983 	 Train Accuracy:  1.0000 	Valid Loss:  0.1953 	 Valid Accuracy:  0.9643
Run: [1]	 Epoch: [50]	 Train Loss:  0.030425 	 Train Accuracy:  1.0000 	Valid Loss:  0.1969 	 Valid Accuracy:  0.9643
Test Accuracy in run 1 is: 0.9722222089767456
Total Train Accuracy after run 1 is: 1.0000
Total Test Accuracy after run 1 is: 0.9722
Best Test Accuracy in 1 runs is: 0.9722
Run: [2]	 Epoch: [1]	 Train Loss:  1.665639 	 Train Accuracy:  0.7054 	Valid Loss:  1.1240 	 Valid Accuracy:  0.5357
Run: [2]	 Epoch: [2]	 Train Loss:  0.859521 	 Train Accuracy:  0.6875 	Valid Loss:  1.0255 	 Valid Accuracy:  0.6071
Run: [2]	 Epoch: [3]	 Train Loss:  0.970548 	 Train Accuracy:  0.9732 	Valid Loss:  0.7414 	 Valid Accuracy:  0.7143
