==========       System Configuration      =============
phase:train
use_cpu:False
runs:10
validation:0.1
data_dir:/data/entity
batch_size:1
dataset:AIFB
total_epochs:50
save_freq:5
lr:0.01
multi_gpus:False
postname:
l2norm:0.0005
no_fusion:True
kernel_size:64
block_type:dense
n_layers:7
act:relu
norm:layer
bias:True
dropout:0.2
channels:16
dec:basis
bases:30
aggr:mean
ckpt_path:
save_best_only:True
task:denseR
post:denseR-AIFB-dense-7-16-No fuse
time:210302-17-05-07
save_path:/content/drive/My Drive/denseR/checkpoints/ckpts-denseR-AIFB-dense-7-16-No fuse-210302-17-05-07
logdir:/content/drive/My Drive/denseR/logs/denseR-AIFB-dense-7-16-No fuse-210302-17-05-07
device:cuda
epoch:-1
printer:<Logger args (DEBUG)>
==========     CONFIG END    =============


===> Phase is train.
 === Downloading Dataset and Creating graphs ===
=== Dataset info ===
Number of training nodes: 140 	 Number of testing nodes: 36	 Total Number of labelled nodes: 176
Number of classes in this graph: 4 	 Number of nodes: 8285 	 Number of relation types: 90
==== Initializing the Optimizer ====
Run: [1]	 Epoch: [1]	 Train Loss:  5.754254 	 Train Accuracy:  0.5635 	Valid Loss:  3.0307 	 Valid Accuracy:  0.5000
Run: [1]	 Epoch: [21]	 Train Loss:  0.687243 	 Train Accuracy:  1.0000 	Valid Loss:  0.9160 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [22]	 Train Loss:  0.659015 	 Train Accuracy:  1.0000 	Valid Loss:  0.8864 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [23]	 Train Loss:  0.631915 	 Train Accuracy:  1.0000 	Valid Loss:  0.8598 	 Valid Accuracy:  1.0000
Run: [1]	 Epoch: [24]	 Train Loss:  0.605880 	 Train Accuracy:  1.0000 	Valid Loss:  0.8364 	 Valid Accuracy:  1.0000
Run: [1]	 Epoch: [25]	 Train Loss:  0.580915 	 Train Accuracy:  1.0000 	Valid Loss:  0.8160 	 Valid Accuracy:  1.0000
Run: [1]	 Epoch: [26]	 Train Loss:  0.557045 	 Train Accuracy:  1.0000 	Valid Loss:  0.7983 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [27]	 Train Loss:  0.534262 	 Train Accuracy:  1.0000 	Valid Loss:  0.7829 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [28]	 Train Loss:  0.512524 	 Train Accuracy:  1.0000 	Valid Loss:  0.7693 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [29]	 Train Loss:  0.491773 	 Train Accuracy:  1.0000 	Valid Loss:  0.7568 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [30]	 Train Loss:  0.471961 	 Train Accuracy:  1.0000 	Valid Loss:  0.7449 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [31]	 Train Loss:  0.453087 	 Train Accuracy:  1.0000 	Valid Loss:  0.7333 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [32]	 Train Loss:  0.435170 	 Train Accuracy:  1.0000 	Valid Loss:  0.7219 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [33]	 Train Loss:  0.418159 	 Train Accuracy:  1.0000 	Valid Loss:  0.7107 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [34]	 Train Loss:  0.401959 	 Train Accuracy:  1.0000 	Valid Loss:  0.6996 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [35]	 Train Loss:  0.386439 	 Train Accuracy:  1.0000 	Valid Loss:  0.6885 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [36]	 Train Loss:  0.371525 	 Train Accuracy:  1.0000 	Valid Loss:  0.6776 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [37]	 Train Loss:  0.357192 	 Train Accuracy:  1.0000 	Valid Loss:  0.6682 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [38]	 Train Loss:  0.344452 	 Train Accuracy:  1.0000 	Valid Loss:  0.6570 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [39]	 Train Loss:  0.330895 	 Train Accuracy:  1.0000 	Valid Loss:  0.6473 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [40]	 Train Loss:  0.318711 	 Train Accuracy:  1.0000 	Valid Loss:  0.6378 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [41]	 Train Loss:  0.306992 	 Train Accuracy:  1.0000 	Valid Loss:  0.6285 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [42]	 Train Loss:  0.295829 	 Train Accuracy:  1.0000 	Valid Loss:  0.6194 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [43]	 Train Loss:  0.285197 	 Train Accuracy:  1.0000 	Valid Loss:  0.6103 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [44]	 Train Loss:  0.275046 	 Train Accuracy:  1.0000 	Valid Loss:  0.6014 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [45]	 Train Loss:  0.265390 	 Train Accuracy:  1.0000 	Valid Loss:  0.5927 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [46]	 Train Loss:  0.256175 	 Train Accuracy:  1.0000 	Valid Loss:  0.5843 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [47]	 Train Loss:  0.247338 	 Train Accuracy:  1.0000 	Valid Loss:  0.5762 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [48]	 Train Loss:  0.238859 	 Train Accuracy:  1.0000 	Valid Loss:  0.5682 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [49]	 Train Loss:  0.230699 	 Train Accuracy:  1.0000 	Valid Loss:  0.5605 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [50]	 Train Loss:  0.222815 	 Train Accuracy:  1.0000 	Valid Loss:  0.5533 	 Valid Accuracy:  0.9286
Test Accuracy in run 1 is: 0.944444477558136
Total Train Accuracy after run 1 is: 1.0000
Total Test Accuracy after run 1 is: 0.9444
Best Test Accuracy in 1 runs is: 0.9444
Run: [2]	 Epoch: [1]	 Train Loss:  5.875440 	 Train Accuracy:  0.2778 	Valid Loss:  3.9135 	 Valid Accuracy:  0.2143
Run: [2]	 Epoch: [2]	 Train Loss:  3.520292 	 Train Accuracy:  0.9127 	Valid Loss:  2.7804 	 Valid Accuracy:  0.5714
Run: [2]	 Epoch: [3]	 Train Loss:  1.805843 	 Train Accuracy:  0.9762 	Valid Loss:  2.4279 	 Valid Accuracy:  0.7857
Run: [2]	 Epoch: [4]	 Train Loss:  1.524986 	 Train Accuracy:  0.9921 	Valid Loss:  2.2644 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [5]	 Train Loss:  1.388523 	 Train Accuracy:  1.0000 	Valid Loss:  2.1394 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [6]	 Train Loss:  1.310012 	 Train Accuracy:  1.0000 	Valid Loss:  2.0337 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [7]	 Train Loss:  1.249308 	 Train Accuracy:  1.0000 	Valid Loss:  1.8573 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [8]	 Train Loss:  1.194851 	 Train Accuracy:  1.0000 	Valid Loss:  1.7297 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [9]	 Train Loss:  1.143814 	 Train Accuracy:  1.0000 	Valid Loss:  1.6344 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [10]	 Train Loss:  1.095178 	 Train Accuracy:  1.0000 	Valid Loss:  1.5554 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [11]	 Train Loss:  1.048766 	 Train Accuracy:  1.0000 	Valid Loss:  1.4854 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [12]	 Train Loss:  1.004939 	 Train Accuracy:  1.0000 	Valid Loss:  1.4221 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [13]	 Train Loss:  0.963594 	 Train Accuracy:  1.0000 	Valid Loss:  1.3646 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [14]	 Train Loss:  0.923998 	 Train Accuracy:  1.0000 	Valid Loss:  1.3107 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [15]	 Train Loss:  0.885826 	 Train Accuracy:  1.0000 	Valid Loss:  1.2600 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [16]	 Train Loss:  0.849016 	 Train Accuracy:  1.0000 	Valid Loss:  1.2122 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [17]	 Train Loss:  0.813577 	 Train Accuracy:  1.0000 	Valid Loss:  1.1674 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [18]	 Train Loss:  0.779602 	 Train Accuracy:  1.0000 	Valid Loss:  1.1261 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [19]	 Train Loss:  0.747163 	 Train Accuracy:  1.0000 	Valid Loss:  1.0881 	 Valid Accuracy:  0.9286
Run: [2]	 Epoch: [20]	 Train Loss:  0.716096 	 Train Accuracy:  1.0000 	Valid Loss:  1.0533 	 Valid Accuracy:  0.9286
Run: [2]	 Epoch: [21]	 Train Loss:  0.686200 	 Train Accuracy:  1.0000 	Valid Loss:  1.0216 	 Valid Accuracy:  0.9286
Run: [2]	 Epoch: [22]	 Train Loss:  0.657493 	 Train Accuracy:  1.0000 	Valid Loss:  0.9926 	 Valid Accuracy:  0.9286
Run: [2]	 Epoch: [23]	 Train Loss:  0.629992 	 Train Accuracy:  1.0000 	Valid Loss:  0.9658 	 Valid Accuracy:  0.9286
Run: [2]	 Epoch: [24]	 Train Loss:  0.603593 	 Train Accuracy:  1.0000 	Valid Loss:  0.9409 	 Valid Accuracy:  0.9286
Run: [2]	 Epoch: [25]	 Train Loss:  0.578315 	 Train Accuracy:  1.0000 	Valid Loss:  0.9180 	 Valid Accuracy:  0.9286
Run: [2]	 Epoch: [26]	 Train Loss:  0.554218 	 Train Accuracy:  1.0000 	Valid Loss:  0.8971 	 Valid Accuracy:  0.9286
Run: [2]	 Epoch: [27]	 Train Loss:  0.531319 	 Train Accuracy:  1.0000 	Valid Loss:  0.8781 	 Valid Accuracy:  0.9286
Run: [2]	 Epoch: [28]	 Train Loss:  0.509513 	 Train Accuracy:  1.0000 	Valid Loss:  0.8610 	 Valid Accuracy:  0.9286
Run: [2]	 Epoch: [29]	 Train Loss:  0.488744 	 Train Accuracy:  1.0000 	Valid Loss:  0.8463 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [30]	 Train Loss:  0.469353 	 Train Accuracy:  1.0000 	Valid Loss:  0.8331 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [31]	 Train Loss:  0.450758 	 Train Accuracy:  1.0000 	Valid Loss:  0.8216 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [32]	 Train Loss:  0.433040 	 Train Accuracy:  1.0000 	Valid Loss:  0.8118 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [33]	 Train Loss:  0.416410 	 Train Accuracy:  1.0000 	Valid Loss:  0.8030 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [34]	 Train Loss:  0.400436 	 Train Accuracy:  1.0000 	Valid Loss:  0.7949 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [35]	 Train Loss:  0.385103 	 Train Accuracy:  1.0000 	Valid Loss:  0.7868 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [36]	 Train Loss:  0.370443 	 Train Accuracy:  1.0000 	Valid Loss:  0.7787 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [37]	 Train Loss:  0.356612 	 Train Accuracy:  1.0000 	Valid Loss:  0.7703 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [38]	 Train Loss:  0.343496 	 Train Accuracy:  1.0000 	Valid Loss:  0.7611 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [39]	 Train Loss:  0.330836 	 Train Accuracy:  1.0000 	Valid Loss:  0.7516 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [40]	 Train Loss:  0.318873 	 Train Accuracy:  1.0000 	Valid Loss:  0.7415 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [41]	 Train Loss:  0.307509 	 Train Accuracy:  1.0000 	Valid Loss:  0.7306 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [42]	 Train Loss:  0.296603 	 Train Accuracy:  1.0000 	Valid Loss:  0.7196 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [43]	 Train Loss:  0.286318 	 Train Accuracy:  1.0000 	Valid Loss:  0.7085 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [44]	 Train Loss:  0.276506 	 Train Accuracy:  1.0000 	Valid Loss:  0.6976 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [45]	 Train Loss:  0.267091 	 Train Accuracy:  1.0000 	Valid Loss:  0.6870 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [46]	 Train Loss:  0.258149 	 Train Accuracy:  1.0000 	Valid Loss:  0.6766 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [47]	 Train Loss:  0.249616 	 Train Accuracy:  1.0000 	Valid Loss:  0.6665 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [48]	 Train Loss:  0.241413 	 Train Accuracy:  1.0000 	Valid Loss:  0.6569 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [49]	 Train Loss:  0.233626 	 Train Accuracy:  1.0000 	Valid Loss:  0.6476 	 Valid Accuracy:  0.8571
Run: [2]	 Epoch: [50]	 Train Loss:  0.226165 	 Train Accuracy:  1.0000 	Valid Loss:  0.6387 	 Valid Accuracy:  0.9286
Test Accuracy in run 2 is: 0.944444477558136
Total Train Accuracy after run 2 is: 1.0000
Total Test Accuracy after run 2 is: 0.9444
Best Test Accuracy in 2 runs is: 0.9444
Run: [3]	 Epoch: [1]	 Train Loss:  5.227810 	 Train Accuracy:  0.5397 	Valid Loss:  3.3753 	 Valid Accuracy:  0.2857
Run: [3]	 Epoch: [2]	 Train Loss:  2.828550 	 Train Accuracy:  0.8651 	Valid Loss:  2.5354 	 Valid Accuracy:  0.5714
Run: [3]	 Epoch: [3]	 Train Loss:  1.808779 	 Train Accuracy:  0.9921 	Valid Loss:  2.2145 	 Valid Accuracy:  0.9286
Run: [3]	 Epoch: [4]	 Train Loss:  1.496100 	 Train Accuracy:  0.9921 	Valid Loss:  2.0659 	 Valid Accuracy:  0.9286
Run: [3]	 Epoch: [5]	 Train Loss:  1.377523 	 Train Accuracy:  0.9921 	Valid Loss:  1.9703 	 Valid Accuracy:  0.9286
Run: [3]	 Epoch: [6]	 Train Loss:  1.305083 	 Train Accuracy:  0.9921 	Valid Loss:  1.8884 	 Valid Accuracy:  0.9286
Run: [3]	 Epoch: [7]	 Train Loss:  1.235830 	 Train Accuracy:  0.9921 	Valid Loss:  1.8100 	 Valid Accuracy:  0.9286
Run: [3]	 Epoch: [8]	 Train Loss:  1.171801 	 Train Accuracy:  1.0000 	Valid Loss:  1.7325 	 Valid Accuracy:  0.9286
Run: [3]	 Epoch: [9]	 Train Loss:  1.115007 	 Train Accuracy:  1.0000 	Valid Loss:  1.6544 	 Valid Accuracy:  0.9286
Run: [3]	 Epoch: [10]	 Train Loss:  1.064953 	 Train Accuracy:  1.0000 	Valid Loss:  1.5767 	 Valid Accuracy:  0.9286
Run: [3]	 Epoch: [11]	 Train Loss:  1.019402 	 Train Accuracy:  1.0000 	Valid Loss:  1.5017 	 Valid Accuracy:  0.9286
Run: [3]	 Epoch: [12]	 Train Loss:  0.976865 	 Train Accuracy:  1.0000 	Valid Loss:  1.4311 	 Valid Accuracy:  0.9286
Run: [3]	 Epoch: [13]	 Train Loss:  0.936523 	 Train Accuracy:  1.0000 	Valid Loss:  1.3661 	 Valid Accuracy:  0.9286
Run: [3]	 Epoch: [14]	 Train Loss:  0.897878 	 Train Accuracy:  1.0000 	Valid Loss:  1.3072 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [15]	 Train Loss:  0.860651 	 Train Accuracy:  1.0000 	Valid Loss:  1.2542 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [16]	 Train Loss:  0.824733 	 Train Accuracy:  1.0000 	Valid Loss:  1.2065 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [17]	 Train Loss:  0.790236 	 Train Accuracy:  1.0000 	Valid Loss:  1.1638 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [18]	 Train Loss:  0.757642 	 Train Accuracy:  1.0000 	Valid Loss:  1.1253 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [19]	 Train Loss:  0.726882 	 Train Accuracy:  1.0000 	Valid Loss:  1.0898 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [20]	 Train Loss:  0.697133 	 Train Accuracy:  1.0000 	Valid Loss:  1.0564 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [21]	 Train Loss:  0.668248 	 Train Accuracy:  1.0000 	Valid Loss:  1.0250 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [22]	 Train Loss:  0.640417 	 Train Accuracy:  1.0000 	Valid Loss:  0.9952 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [23]	 Train Loss:  0.613774 	 Train Accuracy:  1.0000 	Valid Loss:  0.9669 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [24]	 Train Loss:  0.588397 	 Train Accuracy:  1.0000 	Valid Loss:  0.9398 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [25]	 Train Loss:  0.564226 	 Train Accuracy:  1.0000 	Valid Loss:  0.9136 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [26]	 Train Loss:  0.541127 	 Train Accuracy:  1.0000 	Valid Loss:  0.8882 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [27]	 Train Loss:  0.519007 	 Train Accuracy:  1.0000 	Valid Loss:  0.8633 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [28]	 Train Loss:  0.497845 	 Train Accuracy:  1.0000 	Valid Loss:  0.8391 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [29]	 Train Loss:  0.477675 	 Train Accuracy:  1.0000 	Valid Loss:  0.8157 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [30]	 Train Loss:  0.458468 	 Train Accuracy:  1.0000 	Valid Loss:  0.7931 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [31]	 Train Loss:  0.440057 	 Train Accuracy:  1.0000 	Valid Loss:  0.7717 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [32]	 Train Loss:  0.422485 	 Train Accuracy:  1.0000 	Valid Loss:  0.7515 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [33]	 Train Loss:  0.405800 	 Train Accuracy:  1.0000 	Valid Loss:  0.7321 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [34]	 Train Loss:  0.389914 	 Train Accuracy:  1.0000 	Valid Loss:  0.7135 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [35]	 Train Loss:  0.374792 	 Train Accuracy:  1.0000 	Valid Loss:  0.6956 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [36]	 Train Loss:  0.360385 	 Train Accuracy:  1.0000 	Valid Loss:  0.6785 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [37]	 Train Loss:  0.346660 	 Train Accuracy:  1.0000 	Valid Loss:  0.6623 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [38]	 Train Loss:  0.333616 	 Train Accuracy:  1.0000 	Valid Loss:  0.6472 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [39]	 Train Loss:  0.321114 	 Train Accuracy:  1.0000 	Valid Loss:  0.6330 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [40]	 Train Loss:  0.309247 	 Train Accuracy:  1.0000 	Valid Loss:  0.6196 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [41]	 Train Loss:  0.297918 	 Train Accuracy:  1.0000 	Valid Loss:  0.6069 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [42]	 Train Loss:  0.287138 	 Train Accuracy:  1.0000 	Valid Loss:  0.5947 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [43]	 Train Loss:  0.276801 	 Train Accuracy:  1.0000 	Valid Loss:  0.5830 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [44]	 Train Loss:  0.266904 	 Train Accuracy:  1.0000 	Valid Loss:  0.5729 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [45]	 Train Loss:  0.258832 	 Train Accuracy:  1.0000 	Valid Loss:  0.5614 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [46]	 Train Loss:  0.248877 	 Train Accuracy:  1.0000 	Valid Loss:  0.5511 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [47]	 Train Loss:  0.240525 	 Train Accuracy:  1.0000 	Valid Loss:  0.5412 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [48]	 Train Loss:  0.232294 	 Train Accuracy:  1.0000 	Valid Loss:  0.5318 	 Valid Accuracy:  1.0000
Run: [3]	 Epoch: [49]	 Train Loss:  0.224340 	 Train Accuracy:  1.0000 	Valid Loss:  0.5233 	 Valid Accuracy:  0.9286
Run: [3]	 Epoch: [50]	 Train Loss:  0.217041 	 Train Accuracy:  1.0000 	Valid Loss:  0.5143 	 Valid Accuracy:  0.9286
Test Accuracy in run 3 is: 0.9166666865348816
Total Train Accuracy after run 3 is: 1.0000
Total Test Accuracy after run 3 is: 0.9352
Best Test Accuracy in 3 runs is: 0.9444
Run: [4]	 Epoch: [1]	 Train Loss:  5.410018 	 Train Accuracy:  0.5714 	Valid Loss:  2.6535 	 Valid Accuracy:  0.5000
Run: [4]	 Epoch: [2]	 Train Loss:  2.623919 	 Train Accuracy:  0.9762 	Valid Loss:  2.1698 	 Valid Accuracy:  0.8571
Run: [4]	 Epoch: [3]	 Train Loss:  1.674399 	 Train Accuracy:  0.9921 	Valid Loss:  1.9998 	 Valid Accuracy:  0.9286
Run: [4]	 Epoch: [4]	 Train Loss:  1.465492 	 Train Accuracy:  1.0000 	Valid Loss:  1.8933 	 Valid Accuracy:  0.9286
Run: [4]	 Epoch: [5]	 Train Loss:  1.364866 	 Train Accuracy:  1.0000 	Valid Loss:  1.8050 	 Valid Accuracy:  0.9286
Run: [4]	 Epoch: [6]	 Train Loss:  1.298550 	 Train Accuracy:  1.0000 	Valid Loss:  1.7172 	 Valid Accuracy:  0.9286
Run: [4]	 Epoch: [7]	 Train Loss:  1.238874 	 Train Accuracy:  1.0000 	Valid Loss:  1.6368 	 Valid Accuracy:  0.9286
Run: [4]	 Epoch: [8]	 Train Loss:  1.183333 	 Train Accuracy:  1.0000 	Valid Loss:  1.5625 	 Valid Accuracy:  0.9286
Run: [4]	 Epoch: [9]	 Train Loss:  1.131561 	 Train Accuracy:  1.0000 	Valid Loss:  1.4929 	 Valid Accuracy:  0.9286
Run: [4]	 Epoch: [10]	 Train Loss:  1.083092 	 Train Accuracy:  1.0000 	Valid Loss:  1.4273 	 Valid Accuracy:  0.9286
Run: [4]	 Epoch: [11]	 Train Loss:  1.037285 	 Train Accuracy:  1.0000 	Valid Loss:  1.3661 	 Valid Accuracy:  0.9286
Run: [4]	 Epoch: [12]	 Train Loss:  0.993772 	 Train Accuracy:  1.0000 	Valid Loss:  1.3097 	 Valid Accuracy:  0.9286
Run: [4]	 Epoch: [13]	 Train Loss:  0.952687 	 Train Accuracy:  1.0000 	Valid Loss:  1.2579 	 Valid Accuracy:  0.9286
