==========       System Configuration      =============
phase:train
use_cpu:False
runs:10
validation:0.2
data_dir:/data/entity
batch_size:1
dataset:MUTAG
total_epochs:50
save_freq:5
lr:0.01
multi_gpus:False
postname:
l2norm:0.0005
kernel_size:64
block_type:plain
n_layers:7
act:relu
norm:layer
bias:True
dropout:0.2
channels:64
dec:basis
bases:30
aggr:mean
ckpt_path:
save_best_only:True
task:denseR
post:denseR-MUTAG-plain-7-64
time:210215-03-05-36
save_path:/content/drive/MyDrive/denseR/checkpoints/ckpts-denseR-MUTAG-plain-7-64-210215-03-05-36
logdir:/content/drive/MyDrive/denseR/logs/denseR-MUTAG-plain-7-64-210215-03-05-36
device:cuda
epoch:-1
printer:<Logger args (DEBUG)>
==========     CONFIG END    =============


===> Phase is train.
 === Downloading Dataset and Creating graphs ===
=== Dataset info ===
Number of training nodes: 272 	 Number of testing nodes: 68	 Total Number of labelled nodes: 340
Number of classes in this graph: 2 	 Number of nodes: 23644 	 Number of relation types: 46
==== Initializing the Optimizer ====
Run: [1]	 Epoch: [1]	 Train Loss:  0.799539 	 Train Accuracy:  0.6175 	Valid Loss:  0.9834 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [2]	 Train Loss:  0.861004 	 Train Accuracy:  0.3825 	Valid Loss:  1.1037 	 Valid Accuracy:  0.4182
Run: [1]	 Epoch: [3]	 Train Loss:  1.096155 	 Train Accuracy:  0.9401 	Valid Loss:  0.6812 	 Valid Accuracy:  0.6182
Run: [1]	 Epoch: [4]	 Train Loss:  0.611532 	 Train Accuracy:  0.6175 	Valid Loss:  0.6859 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [5]	 Train Loss:  0.596460 	 Train Accuracy:  0.6175 	Valid Loss:  0.7139 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [6]	 Train Loss:  0.611311 	 Train Accuracy:  0.6267 	Valid Loss:  0.7002 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [7]	 Train Loss:  0.569000 	 Train Accuracy:  0.7558 	Valid Loss:  0.6729 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [8]	 Train Loss:  0.515835 	 Train Accuracy:  0.8894 	Valid Loss:  0.6609 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [9]	 Train Loss:  0.489613 	 Train Accuracy:  0.9677 	Valid Loss:  0.6611 	 Valid Accuracy:  0.5636
Run: [1]	 Epoch: [10]	 Train Loss:  0.458705 	 Train Accuracy:  0.9862 	Valid Loss:  0.6608 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [11]	 Train Loss:  0.436272 	 Train Accuracy:  0.9908 	Valid Loss:  0.6568 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [12]	 Train Loss:  0.333813 	 Train Accuracy:  0.9954 	Valid Loss:  0.6505 	 Valid Accuracy:  0.5636
Run: [1]	 Epoch: [13]	 Train Loss:  0.273143 	 Train Accuracy:  0.9954 	Valid Loss:  0.6514 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [14]	 Train Loss:  0.207985 	 Train Accuracy:  1.0000 	Valid Loss:  0.6663 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [15]	 Train Loss:  0.158346 	 Train Accuracy:  1.0000 	Valid Loss:  0.6945 	 Valid Accuracy:  0.5636
Run: [1]	 Epoch: [16]	 Train Loss:  0.104841 	 Train Accuracy:  1.0000 	Valid Loss:  0.7287 	 Valid Accuracy:  0.6364
