==========       System Configuration      =============
phase:train
use_cpu:False
runs:10
validation:0.2
data_dir:/data/entity
batch_size:1
dataset:MUTAG
total_epochs:50
save_freq:5
lr:0.01
multi_gpus:False
postname:
l2norm:0.0005
kernel_size:64
block_type:plain
n_layers:14
act:relu
norm:layer
bias:True
dropout:0.2
channels:16
dec:basis
bases:30
aggr:mean
ckpt_path:
save_best_only:True
task:denseR
post:denseR-MUTAG-plain-14-16
time:210301-01-36-08
save_path:/content/drive/My Drive/denseR/checkpoints/ckpts-denseR-MUTAG-plain-14-16-210301-01-36-08
logdir:/content/drive/My Drive/denseR/logs/denseR-MUTAG-plain-14-16-210301-01-36-08
device:cuda
epoch:-1
printer:<Logger args (DEBUG)>
==========     CONFIG END    =============


===> Phase is train.
 === Downloading Dataset and Creating graphs ===
=== Dataset info ===
Number of training nodes: 272 	 Number of testing nodes: 68	 Total Number of labelled nodes: 340
Number of classes in this graph: 2 	 Number of nodes: 23644 	 Number of relation types: 46
==== Initializing the Optimizer ====
Run: [1]	 Epoch: [1]	 Train Loss:  0.837541 	 Train Accuracy:  0.6175 	Valid Loss:  1.0061 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [2]	 Train Loss:  0.944474 	 Train Accuracy:  0.6037 	Valid Loss:  0.7275 	 Valid Accuracy:  0.5273
Run: [1]	 Epoch: [3]	 Train Loss:  0.677476 	 Train Accuracy:  0.4009 	Valid Loss:  0.7532 	 Valid Accuracy:  0.4364
Run: [1]	 Epoch: [4]	 Train Loss:  0.750659 	 Train Accuracy:  0.6175 	Valid Loss:  0.6919 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [5]	 Train Loss:  0.640100 	 Train Accuracy:  0.6175 	Valid Loss:  0.6916 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [6]	 Train Loss:  0.648018 	 Train Accuracy:  0.6175 	Valid Loss:  0.6861 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [7]	 Train Loss:  0.636675 	 Train Accuracy:  0.6175 	Valid Loss:  0.6774 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [8]	 Train Loss:  0.636490 	 Train Accuracy:  0.6406 	Valid Loss:  0.6743 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [9]	 Train Loss:  0.631979 	 Train Accuracy:  0.6728 	Valid Loss:  0.6734 	 Valid Accuracy:  0.5636
Run: [1]	 Epoch: [10]	 Train Loss:  0.626657 	 Train Accuracy:  0.6820 	Valid Loss:  0.6716 	 Valid Accuracy:  0.5636
Run: [1]	 Epoch: [11]	 Train Loss:  0.607071 	 Train Accuracy:  0.6912 	Valid Loss:  0.6693 	 Valid Accuracy:  0.5636
