==========       System Configuration      =============
phase:train
use_cpu:False
runs:10
validation:0.1
data_dir:/data/entity
batch_size:1
dataset:MUTAG
total_epochs:50
save_freq:5
lr:0.01
multi_gpus:False
postname:
l2norm:0.0005
kernel_size:20
block_type:dense
n_layers:7
act:relu
norm:layer
bias:True
dropout:0.2
channels:16
dec:basis
bases:20
aggr:mean
ckpt_path:
save_best_only:True
task:denseR
post:denseR-MUTAG-dense-7-16
time:210214-22-12-54
save_path:/content/drive/My Drive/denseR/checkpoints/ckpts-denseR-MUTAG-dense-7-16-210214-22-12-54
logdir:/content/drive/My Drive/denseR/logs/denseR-MUTAG-dense-7-16-210214-22-12-54
device:cuda
epoch:-1
printer:<Logger args (DEBUG)>
==========     CONFIG END    =============


===> Phase is train.
 === Downloading Dataset and Creating graphs ===
=== Dataset info ===
Number of training nodes: 272 	 Number of testing nodes: 68	 Total Number of labelled nodes: 340
Number of classes in this graph: 2 	 Number of nodes: 23644 	 Number of relation types: 46
==== Initializing the Optimizer ====
Run: [1]	 Epoch: [1]	 Train Loss:  0.793818 	 Train Accuracy:  0.4016 	Valid Loss:  1.0547 	 Valid Accuracy:  0.3571
Run: [1]	 Epoch: [2]	 Train Loss:  1.109610 	 Train Accuracy:  0.6066 	Valid Loss:  0.7905 	 Valid Accuracy:  0.6429
Run: [1]	 Epoch: [3]	 Train Loss:  0.853213 	 Train Accuracy:  0.8361 	Valid Loss:  0.5921 	 Valid Accuracy:  0.5714
Run: [1]	 Epoch: [4]	 Train Loss:  0.522275 	 Train Accuracy:  0.7787 	Valid Loss:  0.6927 	 Valid Accuracy:  0.5714
Run: [1]	 Epoch: [5]	 Train Loss:  0.512997 	 Train Accuracy:  0.8770 	Valid Loss:  0.6510 	 Valid Accuracy:  0.5357
Run: [1]	 Epoch: [6]	 Train Loss:  0.408410 	 Train Accuracy:  0.9057 	Valid Loss:  0.5938 	 Valid Accuracy:  0.6786
Run: [1]	 Epoch: [7]	 Train Loss:  0.326433 	 Train Accuracy:  0.9221 	Valid Loss:  0.5786 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [8]	 Train Loss:  0.257256 	 Train Accuracy:  0.9549 	Valid Loss:  0.5659 	 Valid Accuracy:  0.7857
Run: [1]	 Epoch: [9]	 Train Loss:  0.175632 	 Train Accuracy:  0.9877 	Valid Loss:  0.5658 	 Valid Accuracy:  0.6786
Run: [1]	 Epoch: [10]	 Train Loss:  0.106799 	 Train Accuracy:  1.0000 	Valid Loss:  0.6562 	 Valid Accuracy:  0.6429
Run: [1]	 Epoch: [11]	 Train Loss:  0.063544 	 Train Accuracy:  1.0000 	Valid Loss:  0.7897 	 Valid Accuracy:  0.5714
Run: [1]	 Epoch: [12]	 Train Loss:  0.044740 	 Train Accuracy:  1.0000 	Valid Loss:  0.8183 	 Valid Accuracy:  0.5714
Run: [1]	 Epoch: [13]	 Train Loss:  0.040937 	 Train Accuracy:  1.0000 	Valid Loss:  0.7511 	 Valid Accuracy:  0.6429
Run: [1]	 Epoch: [14]	 Train Loss:  0.034775 	 Train Accuracy:  1.0000 	Valid Loss:  0.6761 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [15]	 Train Loss:  0.027822 	 Train Accuracy:  1.0000 	Valid Loss:  0.6313 	 Valid Accuracy:  0.7500
Run: [1]	 Epoch: [16]	 Train Loss:  0.024044 	 Train Accuracy:  1.0000 	Valid Loss:  0.6321 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [17]	 Train Loss:  0.021727 	 Train Accuracy:  1.0000 	Valid Loss:  0.6670 	 Valid Accuracy:  0.7500
Run: [1]	 Epoch: [18]	 Train Loss:  0.015728 	 Train Accuracy:  1.0000 	Valid Loss:  0.7249 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [19]	 Train Loss:  0.017135 	 Train Accuracy:  1.0000 	Valid Loss:  0.7973 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [20]	 Train Loss:  0.015374 	 Train Accuracy:  1.0000 	Valid Loss:  0.8670 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [21]	 Train Loss:  0.010981 	 Train Accuracy:  1.0000 	Valid Loss:  0.9311 	 Valid Accuracy:  0.6786
Run: [1]	 Epoch: [22]	 Train Loss:  0.012761 	 Train Accuracy:  1.0000 	Valid Loss:  0.9864 	 Valid Accuracy:  0.6429
Run: [1]	 Epoch: [23]	 Train Loss:  0.010760 	 Train Accuracy:  1.0000 	Valid Loss:  1.0318 	 Valid Accuracy:  0.6429
Run: [1]	 Epoch: [24]	 Train Loss:  0.010390 	 Train Accuracy:  1.0000 	Valid Loss:  1.0685 	 Valid Accuracy:  0.6429
Run: [1]	 Epoch: [25]	 Train Loss:  0.009791 	 Train Accuracy:  1.0000 	Valid Loss:  1.0905 	 Valid Accuracy:  0.6429
Run: [1]	 Epoch: [26]	 Train Loss:  0.008590 	 Train Accuracy:  1.0000 	Valid Loss:  1.1037 	 Valid Accuracy:  0.6786
Run: [1]	 Epoch: [27]	 Train Loss:  0.007644 	 Train Accuracy:  1.0000 	Valid Loss:  1.1059 	 Valid Accuracy:  0.6786
Run: [1]	 Epoch: [28]	 Train Loss:  0.005527 	 Train Accuracy:  1.0000 	Valid Loss:  1.1022 	 Valid Accuracy:  0.6786
Run: [1]	 Epoch: [29]	 Train Loss:  0.010143 	 Train Accuracy:  1.0000 	Valid Loss:  1.0970 	 Valid Accuracy:  0.6786
Run: [1]	 Epoch: [30]	 Train Loss:  0.004507 	 Train Accuracy:  1.0000 	Valid Loss:  1.0903 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [31]	 Train Loss:  0.004254 	 Train Accuracy:  1.0000 	Valid Loss:  1.0887 	 Valid Accuracy:  0.6786
Run: [1]	 Epoch: [32]	 Train Loss:  0.004308 	 Train Accuracy:  1.0000 	Valid Loss:  1.0870 	 Valid Accuracy:  0.6786
Run: [1]	 Epoch: [33]	 Train Loss:  0.003841 	 Train Accuracy:  1.0000 	Valid Loss:  1.0853 	 Valid Accuracy:  0.6786
Run: [1]	 Epoch: [34]	 Train Loss:  0.006970 	 Train Accuracy:  1.0000 	Valid Loss:  1.0850 	 Valid Accuracy:  0.6786
Run: [1]	 Epoch: [35]	 Train Loss:  0.007688 	 Train Accuracy:  1.0000 	Valid Loss:  1.0891 	 Valid Accuracy:  0.6786
Run: [1]	 Epoch: [36]	 Train Loss:  0.006007 	 Train Accuracy:  1.0000 	Valid Loss:  1.0920 	 Valid Accuracy:  0.6786
Run: [1]	 Epoch: [37]	 Train Loss:  0.006046 	 Train Accuracy:  1.0000 	Valid Loss:  1.0934 	 Valid Accuracy:  0.6786
Run: [1]	 Epoch: [38]	 Train Loss:  0.005739 	 Train Accuracy:  1.0000 	Valid Loss:  1.0908 	 Valid Accuracy:  0.6786
Run: [1]	 Epoch: [39]	 Train Loss:  0.004289 	 Train Accuracy:  1.0000 	Valid Loss:  1.0867 	 Valid Accuracy:  0.6786
Run: [1]	 Epoch: [40]	 Train Loss:  0.005525 	 Train Accuracy:  1.0000 	Valid Loss:  1.0848 	 Valid Accuracy:  0.6786
Run: [1]	 Epoch: [41]	 Train Loss:  0.002523 	 Train Accuracy:  1.0000 	Valid Loss:  1.0826 	 Valid Accuracy:  0.6786
Run: [1]	 Epoch: [42]	 Train Loss:  0.003284 	 Train Accuracy:  1.0000 	Valid Loss:  1.0799 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [43]	 Train Loss:  0.003242 	 Train Accuracy:  1.0000 	Valid Loss:  1.0774 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [44]	 Train Loss:  0.004215 	 Train Accuracy:  1.0000 	Valid Loss:  1.0751 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [45]	 Train Loss:  0.002764 	 Train Accuracy:  1.0000 	Valid Loss:  1.0740 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [46]	 Train Loss:  0.002891 	 Train Accuracy:  1.0000 	Valid Loss:  1.0724 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [47]	 Train Loss:  0.005132 	 Train Accuracy:  1.0000 	Valid Loss:  1.0729 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [48]	 Train Loss:  0.003202 	 Train Accuracy:  1.0000 	Valid Loss:  1.0732 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [49]	 Train Loss:  0.002366 	 Train Accuracy:  1.0000 	Valid Loss:  1.0725 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [50]	 Train Loss:  0.003251 	 Train Accuracy:  1.0000 	Valid Loss:  1.0722 	 Valid Accuracy:  0.7143
Test Accuracy in run 1 is: 0.7647058963775635
Total Train Accuracy after run 1 is: 1.0000
Total Test Accuracy after run 1 is: 0.7647
Best Test Accuracy in 1 runs is: 0.7647
Run: [2]	 Epoch: [1]	 Train Loss:  1.102273 	 Train Accuracy:  0.6066 	Valid Loss:  0.9447 	 Valid Accuracy:  0.6429
Run: [2]	 Epoch: [2]	 Train Loss:  1.060606 	 Train Accuracy:  0.4303 	Valid Loss:  0.8917 	 Valid Accuracy:  0.3571
Run: [2]	 Epoch: [3]	 Train Loss:  0.797521 	 Train Accuracy:  0.7664 	Valid Loss:  0.5971 	 Valid Accuracy:  0.6071
Run: [2]	 Epoch: [4]	 Train Loss:  0.525800 	 Train Accuracy:  0.6926 	Valid Loss:  0.6090 	 Valid Accuracy:  0.6429
Run: [2]	 Epoch: [5]	 Train Loss:  0.520727 	 Train Accuracy:  0.7582 	Valid Loss:  0.6011 	 Valid Accuracy:  0.6429
Run: [2]	 Epoch: [6]	 Train Loss:  0.455451 	 Train Accuracy:  0.8770 	Valid Loss:  0.5753 	 Valid Accuracy:  0.6071
Run: [2]	 Epoch: [7]	 Train Loss:  0.377385 	 Train Accuracy:  0.9508 	Valid Loss:  0.5466 	 Valid Accuracy:  0.7857
Run: [2]	 Epoch: [8]	 Train Loss:  0.287653 	 Train Accuracy:  0.9877 	Valid Loss:  0.5358 	 Valid Accuracy:  0.8214
Run: [2]	 Epoch: [9]	 Train Loss:  0.239577 	 Train Accuracy:  0.9959 	Valid Loss:  0.5489 	 Valid Accuracy:  0.7500
Run: [2]	 Epoch: [10]	 Train Loss:  0.189393 	 Train Accuracy:  1.0000 	Valid Loss:  0.5722 	 Valid Accuracy:  0.7500
Run: [2]	 Epoch: [11]	 Train Loss:  0.142429 	 Train Accuracy:  1.0000 	Valid Loss:  0.5893 	 Valid Accuracy:  0.7500
Run: [2]	 Epoch: [12]	 Train Loss:  0.095205 	 Train Accuracy:  1.0000 	Valid Loss:  0.6243 	 Valid Accuracy:  0.7500
Run: [2]	 Epoch: [13]	 Train Loss:  0.063138 	 Train Accuracy:  1.0000 	Valid Loss:  0.6971 	 Valid Accuracy:  0.7500
Run: [2]	 Epoch: [14]	 Train Loss:  0.050675 	 Train Accuracy:  1.0000 	Valid Loss:  0.7912 	 Valid Accuracy:  0.7143
Run: [2]	 Epoch: [15]	 Train Loss:  0.035895 	 Train Accuracy:  1.0000 	Valid Loss:  0.8977 	 Valid Accuracy:  0.6786
Run: [2]	 Epoch: [16]	 Train Loss:  0.030227 	 Train Accuracy:  1.0000 	Valid Loss:  0.9963 	 Valid Accuracy:  0.6786
Run: [2]	 Epoch: [17]	 Train Loss:  0.025367 	 Train Accuracy:  1.0000 	Valid Loss:  1.0851 	 Valid Accuracy:  0.6429
Run: [2]	 Epoch: [18]	 Train Loss:  0.024226 	 Train Accuracy:  1.0000 	Valid Loss:  1.1558 	 Valid Accuracy:  0.6071
Run: [2]	 Epoch: [19]	 Train Loss:  0.021002 	 Train Accuracy:  1.0000 	Valid Loss:  1.2091 	 Valid Accuracy:  0.6071
Run: [2]	 Epoch: [20]	 Train Loss:  0.016715 	 Train Accuracy:  1.0000 	Valid Loss:  1.2574 	 Valid Accuracy:  0.6071
Run: [2]	 Epoch: [21]	 Train Loss:  0.017433 	 Train Accuracy:  1.0000 	Valid Loss:  1.3077 	 Valid Accuracy:  0.6429
Run: [2]	 Epoch: [22]	 Train Loss:  0.013289 	 Train Accuracy:  1.0000 	Valid Loss:  1.3540 	 Valid Accuracy:  0.6429
Run: [2]	 Epoch: [23]	 Train Loss:  0.012791 	 Train Accuracy:  1.0000 	Valid Loss:  1.3951 	 Valid Accuracy:  0.6429
Run: [2]	 Epoch: [24]	 Train Loss:  0.011126 	 Train Accuracy:  1.0000 	Valid Loss:  1.4320 	 Valid Accuracy:  0.6071
Run: [2]	 Epoch: [25]	 Train Loss:  0.010562 	 Train Accuracy:  1.0000 	Valid Loss:  1.4648 	 Valid Accuracy:  0.6071
Run: [2]	 Epoch: [26]	 Train Loss:  0.010594 	 Train Accuracy:  1.0000 	Valid Loss:  1.4971 	 Valid Accuracy:  0.6071
Run: [2]	 Epoch: [27]	 Train Loss:  0.009837 	 Train Accuracy:  1.0000 	Valid Loss:  1.5270 	 Valid Accuracy:  0.6071
Run: [2]	 Epoch: [28]	 Train Loss:  0.009616 	 Train Accuracy:  1.0000 	Valid Loss:  1.5552 	 Valid Accuracy:  0.6071
Run: [2]	 Epoch: [29]	 Train Loss:  0.007016 	 Train Accuracy:  1.0000 	Valid Loss:  1.5817 	 Valid Accuracy:  0.6071
Run: [2]	 Epoch: [30]	 Train Loss:  0.007488 	 Train Accuracy:  1.0000 	Valid Loss:  1.6074 	 Valid Accuracy:  0.6429
Run: [2]	 Epoch: [31]	 Train Loss:  0.009124 	 Train Accuracy:  1.0000 	Valid Loss:  1.6356 	 Valid Accuracy:  0.6071
Run: [2]	 Epoch: [32]	 Train Loss:  0.005131 	 Train Accuracy:  1.0000 	Valid Loss:  1.6664 	 Valid Accuracy:  0.6071
Run: [2]	 Epoch: [33]	 Train Loss:  0.006360 	 Train Accuracy:  1.0000 	Valid Loss:  1.6956 	 Valid Accuracy:  0.6071
Run: [2]	 Epoch: [34]	 Train Loss:  0.005758 	 Train Accuracy:  1.0000 	Valid Loss:  1.7244 	 Valid Accuracy:  0.6071
Run: [2]	 Epoch: [35]	 Train Loss:  0.005519 	 Train Accuracy:  1.0000 	Valid Loss:  1.7538 	 Valid Accuracy:  0.6071
Run: [2]	 Epoch: [36]	 Train Loss:  0.006016 	 Train Accuracy:  1.0000 	Valid Loss:  1.7853 	 Valid Accuracy:  0.5714
Run: [2]	 Epoch: [37]	 Train Loss:  0.005282 	 Train Accuracy:  1.0000 	Valid Loss:  1.8149 	 Valid Accuracy:  0.5714
Run: [2]	 Epoch: [38]	 Train Loss:  0.003877 	 Train Accuracy:  1.0000 	Valid Loss:  1.8440 	 Valid Accuracy:  0.5714
Run: [2]	 Epoch: [39]	 Train Loss:  0.004185 	 Train Accuracy:  1.0000 	Valid Loss:  1.8714 	 Valid Accuracy:  0.5714
Run: [2]	 Epoch: [40]	 Train Loss:  0.003358 	 Train Accuracy:  1.0000 	Valid Loss:  1.8971 	 Valid Accuracy:  0.5714
Run: [2]	 Epoch: [41]	 Train Loss:  0.003219 	 Train Accuracy:  1.0000 	Valid Loss:  1.9217 	 Valid Accuracy:  0.5714
