==========       System Configuration      =============
phase:train
use_cpu:False
runs:10
validation:0.1
data_dir:/data/entity
batch_size:1
dataset:AIFB
total_epochs:50
save_freq:5
lr:0.01
multi_gpus:False
postname:
l2norm:0.0005
kernel_size:64
block_type:res
n_layers:14
act:relu
norm:layer
bias:True
dropout:0.2
channels:16
dec:basis
bases:30
aggr:mean
ckpt_path:
save_best_only:True
task:denseR
post:denseR-AIFB-res-14-16
time:210215-22-34-54
save_path:/content/drive/My Drive/denseR/checkpoints/ckpts-denseR-AIFB-res-14-16-210215-22-34-54
logdir:/content/drive/My Drive/denseR/logs/denseR-AIFB-res-14-16-210215-22-34-54
device:cuda
epoch:-1
printer:<Logger args (DEBUG)>
==========     CONFIG END    =============


===> Phase is train.
 === Downloading Dataset and Creating graphs ===
=== Dataset info ===
Number of training nodes: 140 	 Number of testing nodes: 36	 Total Number of labelled nodes: 176
Number of classes in this graph: 4 	 Number of nodes: 8285 	 Number of relation types: 90
==== Initializing the Optimizer ====
Run: [1]	 Epoch: [1]	 Train Loss:  1.919272 	 Train Accuracy:  0.4444 	Valid Loss:  0.8699 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [2]	 Train Loss:  1.272117 	 Train Accuracy:  0.7937 	Valid Loss:  0.7212 	 Valid Accuracy:  0.6429
Run: [1]	 Epoch: [3]	 Train Loss:  0.864754 	 Train Accuracy:  0.9286 	Valid Loss:  0.6648 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [4]	 Train Loss:  0.542470 	 Train Accuracy:  0.9762 	Valid Loss:  0.6627 	 Valid Accuracy:  0.7857
Run: [1]	 Epoch: [5]	 Train Loss:  0.481115 	 Train Accuracy:  0.9921 	Valid Loss:  0.6780 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [6]	 Train Loss:  0.380750 	 Train Accuracy:  1.0000 	Valid Loss:  0.5781 	 Valid Accuracy:  0.7857
Run: [1]	 Epoch: [7]	 Train Loss:  0.343553 	 Train Accuracy:  1.0000 	Valid Loss:  0.5502 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [8]	 Train Loss:  0.315523 	 Train Accuracy:  1.0000 	Valid Loss:  0.5450 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [9]	 Train Loss:  0.289972 	 Train Accuracy:  1.0000 	Valid Loss:  0.5413 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [10]	 Train Loss:  0.243112 	 Train Accuracy:  1.0000 	Valid Loss:  0.5341 	 Valid Accuracy:  0.7857
Run: [1]	 Epoch: [11]	 Train Loss:  0.226602 	 Train Accuracy:  1.0000 	Valid Loss:  0.5230 	 Valid Accuracy:  0.7857
Run: [1]	 Epoch: [12]	 Train Loss:  0.192408 	 Train Accuracy:  1.0000 	Valid Loss:  0.5152 	 Valid Accuracy:  0.7857
Run: [1]	 Epoch: [13]	 Train Loss:  0.221194 	 Train Accuracy:  1.0000 	Valid Loss:  0.4987 	 Valid Accuracy:  0.7857
Run: [1]	 Epoch: [14]	 Train Loss:  0.170121 	 Train Accuracy:  1.0000 	Valid Loss:  0.4957 	 Valid Accuracy:  0.7857
Run: [1]	 Epoch: [15]	 Train Loss:  0.164902 	 Train Accuracy:  1.0000 	Valid Loss:  0.4961 	 Valid Accuracy:  0.7857
Run: [1]	 Epoch: [16]	 Train Loss:  0.145331 	 Train Accuracy:  1.0000 	Valid Loss:  0.4952 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [17]	 Train Loss:  0.133515 	 Train Accuracy:  1.0000 	Valid Loss:  0.4901 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [18]	 Train Loss:  0.128164 	 Train Accuracy:  1.0000 	Valid Loss:  0.4806 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [19]	 Train Loss:  0.080439 	 Train Accuracy:  1.0000 	Valid Loss:  0.4601 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [20]	 Train Loss:  0.111220 	 Train Accuracy:  1.0000 	Valid Loss:  0.4334 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [21]	 Train Loss:  0.101437 	 Train Accuracy:  1.0000 	Valid Loss:  0.4084 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [22]	 Train Loss:  0.094054 	 Train Accuracy:  1.0000 	Valid Loss:  0.3653 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [23]	 Train Loss:  0.084912 	 Train Accuracy:  1.0000 	Valid Loss:  0.3337 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [24]	 Train Loss:  0.084493 	 Train Accuracy:  1.0000 	Valid Loss:  0.3285 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [25]	 Train Loss:  0.060097 	 Train Accuracy:  1.0000 	Valid Loss:  0.3304 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [26]	 Train Loss:  0.077243 	 Train Accuracy:  1.0000 	Valid Loss:  0.3274 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [27]	 Train Loss:  0.057773 	 Train Accuracy:  1.0000 	Valid Loss:  0.3250 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [28]	 Train Loss:  0.050476 	 Train Accuracy:  1.0000 	Valid Loss:  0.3202 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [29]	 Train Loss:  0.056347 	 Train Accuracy:  1.0000 	Valid Loss:  0.3102 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [30]	 Train Loss:  0.062779 	 Train Accuracy:  1.0000 	Valid Loss:  0.3053 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [31]	 Train Loss:  0.055970 	 Train Accuracy:  1.0000 	Valid Loss:  0.3094 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [32]	 Train Loss:  0.032582 	 Train Accuracy:  1.0000 	Valid Loss:  0.3177 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [33]	 Train Loss:  0.042980 	 Train Accuracy:  1.0000 	Valid Loss:  0.3288 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [34]	 Train Loss:  0.035858 	 Train Accuracy:  1.0000 	Valid Loss:  0.3439 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [35]	 Train Loss:  0.042631 	 Train Accuracy:  1.0000 	Valid Loss:  0.3552 	 Valid Accuracy:  0.8571
