==========       System Configuration      =============
phase:train
use_cpu:False
runs:10
validation:0.1
data_dir:/data/entity
batch_size:1
dataset:AIFB
total_epochs:50
save_freq:5
lr:0.01
multi_gpus:False
postname:
l2norm:0.0005
kernel_size:64
block_type:res
n_layers:7
act:relu
norm:layer
bias:True
dropout:0.2
channels:32
dec:basis
bases:30
aggr:mean
ckpt_path:
save_best_only:True
task:denseR
post:denseR-AIFB-res-7-32
time:210215-21-42-59
save_path:/content/drive/My Drive/denseR/checkpoints/ckpts-denseR-AIFB-res-7-32-210215-21-42-59
logdir:/content/drive/My Drive/denseR/logs/denseR-AIFB-res-7-32-210215-21-42-59
device:cuda
epoch:-1
printer:<Logger args (DEBUG)>
==========     CONFIG END    =============


===> Phase is train.
 === Downloading Dataset and Creating graphs ===
=== Dataset info ===
Number of training nodes: 140 	 Number of testing nodes: 36	 Total Number of labelled nodes: 176
Number of classes in this graph: 4 	 Number of nodes: 8285 	 Number of relation types: 90
==== Initializing the Optimizer ====
Run: [1]	 Epoch: [1]	 Train Loss:  1.932178 	 Train Accuracy:  0.8175 	Valid Loss:  1.0137 	 Valid Accuracy:  0.6429
Run: [1]	 Epoch: [2]	 Train Loss:  0.802977 	 Train Accuracy:  0.9762 	Valid Loss:  0.7825 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [3]	 Train Loss:  0.480768 	 Train Accuracy:  0.9841 	Valid Loss:  0.6105 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [4]	 Train Loss:  0.301034 	 Train Accuracy:  0.9841 	Valid Loss:  0.5417 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [5]	 Train Loss:  0.274659 	 Train Accuracy:  0.9921 	Valid Loss:  0.4512 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [6]	 Train Loss:  0.195593 	 Train Accuracy:  0.9921 	Valid Loss:  0.4184 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [7]	 Train Loss:  0.188043 	 Train Accuracy:  1.0000 	Valid Loss:  0.4135 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [8]	 Train Loss:  0.169802 	 Train Accuracy:  1.0000 	Valid Loss:  0.4377 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [9]	 Train Loss:  0.138810 	 Train Accuracy:  1.0000 	Valid Loss:  0.4575 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [10]	 Train Loss:  0.139334 	 Train Accuracy:  1.0000 	Valid Loss:  0.4989 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [11]	 Train Loss:  0.099360 	 Train Accuracy:  1.0000 	Valid Loss:  0.5429 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [12]	 Train Loss:  0.105155 	 Train Accuracy:  1.0000 	Valid Loss:  0.5745 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [13]	 Train Loss:  0.085137 	 Train Accuracy:  1.0000 	Valid Loss:  0.5860 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [14]	 Train Loss:  0.075647 	 Train Accuracy:  1.0000 	Valid Loss:  0.5909 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [15]	 Train Loss:  0.070838 	 Train Accuracy:  1.0000 	Valid Loss:  0.5907 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [16]	 Train Loss:  0.080984 	 Train Accuracy:  1.0000 	Valid Loss:  0.5876 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [17]	 Train Loss:  0.065859 	 Train Accuracy:  1.0000 	Valid Loss:  0.5879 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [18]	 Train Loss:  0.067276 	 Train Accuracy:  1.0000 	Valid Loss:  0.5902 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [19]	 Train Loss:  0.058668 	 Train Accuracy:  1.0000 	Valid Loss:  0.5899 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [20]	 Train Loss:  0.056788 	 Train Accuracy:  1.0000 	Valid Loss:  0.5858 	 Valid Accuracy:  0.7857
Run: [1]	 Epoch: [21]	 Train Loss:  0.054110 	 Train Accuracy:  1.0000 	Valid Loss:  0.5889 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [22]	 Train Loss:  0.067345 	 Train Accuracy:  1.0000 	Valid Loss:  0.5896 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [23]	 Train Loss:  0.050474 	 Train Accuracy:  1.0000 	Valid Loss:  0.5929 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [24]	 Train Loss:  0.038858 	 Train Accuracy:  1.0000 	Valid Loss:  0.5961 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [25]	 Train Loss:  0.038144 	 Train Accuracy:  1.0000 	Valid Loss:  0.6017 	 Valid Accuracy:  0.7143
