==========       System Configuration      =============
phase:train
use_cpu:False
runs:10
validation:0.0
data_dir:/data/entity
batch_size:1
dataset:MUTAG
total_epochs:50
save_freq:5
lr:0.01
multi_gpus:False
postname:
l2norm:0.0005
kernel_size:64
block_type:plain
n_layers:7
act:relu
norm:layer
bias:True
dropout:0.2
channels:64
dec:basis
bases:30
aggr:mean
ckpt_path:
save_best_only:True
task:denseR
post:denseR-MUTAG-plain-7-64
time:210215-03-25-20
save_path:/content/drive/My Drive/denseR/checkpoints/ckpts-denseR-MUTAG-plain-7-64-210215-03-25-20
logdir:/content/drive/My Drive/denseR/logs/denseR-MUTAG-plain-7-64-210215-03-25-20
device:cuda
epoch:-1
printer:<Logger args (DEBUG)>
==========     CONFIG END    =============


===> Phase is train.
 === Downloading Dataset and Creating graphs ===
=== Dataset info ===
Number of training nodes: 272 	 Number of testing nodes: 68	 Total Number of labelled nodes: 340
Number of classes in this graph: 2 	 Number of nodes: 23644 	 Number of relation types: 46
==== Initializing the Optimizer ====
Run: [1]	 Epoch: [1]	 Loss:  0.817733 	 Train Accuracy:  0.6103
Run: [1]	 Epoch: [2]	 Loss:  0.923489 	 Train Accuracy:  0.3897
Run: [1]	 Epoch: [3]	 Loss:  1.013893 	 Train Accuracy:  0.8235
Run: [1]	 Epoch: [4]	 Loss:  0.620095 	 Train Accuracy:  0.6103
Run: [1]	 Epoch: [5]	 Loss:  0.615649 	 Train Accuracy:  0.6103
Run: [1]	 Epoch: [6]	 Loss:  0.610185 	 Train Accuracy:  0.6140
Run: [1]	 Epoch: [7]	 Loss:  0.603105 	 Train Accuracy:  0.6324
Run: [1]	 Epoch: [8]	 Loss:  0.571827 	 Train Accuracy:  0.7941
Run: [1]	 Epoch: [9]	 Loss:  0.543543 	 Train Accuracy:  0.8971
Run: [1]	 Epoch: [10]	 Loss:  0.526460 	 Train Accuracy:  0.9338
Run: [1]	 Epoch: [11]	 Loss:  0.524872 	 Train Accuracy:  0.9375
Run: [1]	 Epoch: [12]	 Loss:  0.486398 	 Train Accuracy:  0.9485
Run: [1]	 Epoch: [13]	 Loss:  0.451080 	 Train Accuracy:  0.9596
Run: [1]	 Epoch: [14]	 Loss:  0.366735 	 Train Accuracy:  0.9632
Run: [1]	 Epoch: [15]	 Loss:  0.309593 	 Train Accuracy:  0.9743
Run: [1]	 Epoch: [16]	 Loss:  0.228241 	 Train Accuracy:  0.9890
Run: [1]	 Epoch: [17]	 Loss:  0.181183 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [18]	 Loss:  0.140451 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [19]	 Loss:  0.125829 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [20]	 Loss:  0.107131 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [21]	 Loss:  0.095433 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [22]	 Loss:  0.090163 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [23]	 Loss:  0.070701 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [24]	 Loss:  0.067333 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [25]	 Loss:  0.049810 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [26]	 Loss:  0.051173 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [27]	 Loss:  0.047759 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [28]	 Loss:  0.038019 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [29]	 Loss:  0.038518 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [30]	 Loss:  0.029974 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [31]	 Loss:  0.029048 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [32]	 Loss:  0.026976 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [33]	 Loss:  0.022235 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [34]	 Loss:  0.021296 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [35]	 Loss:  0.021632 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [36]	 Loss:  0.020819 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [37]	 Loss:  0.019916 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [38]	 Loss:  0.018712 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [39]	 Loss:  0.016334 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [40]	 Loss:  0.016416 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [41]	 Loss:  0.014161 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [42]	 Loss:  0.014624 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [43]	 Loss:  0.011072 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [44]	 Loss:  0.010075 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [45]	 Loss:  0.013753 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [46]	 Loss:  0.010445 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [47]	 Loss:  0.013682 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [48]	 Loss:  0.011230 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [49]	 Loss:  0.008850 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [50]	 Loss:  0.007035 	 Train Accuracy:  1.0000
Test Accuracy in run 1 is: 0.6323529481887817
Total Train Accuracy after run 1 is: 1.0000
Total Test Accuracy after run 1 is: 0.6324
Best Test Accuracy in 1 runs is: 0.6324
Run: [2]	 Epoch: [1]	 Loss:  0.751576 	 Train Accuracy:  0.6103
Run: [2]	 Epoch: [2]	 Loss:  1.323742 	 Train Accuracy:  0.6103
