==========       System Configuration      =============
phase:train
use_cpu:False
runs:10
validation:0.2
data_dir:/data/entity
batch_size:1
dataset:MUTAG
total_epochs:50
save_freq:5
lr:0.01
multi_gpus:False
postname:
l2norm:0.0005
kernel_size:64
block_type:res
n_layers:7
act:relu
norm:layer
bias:True
dropout:0.2
channels:64
dec:basis
bases:30
aggr:mean
ckpt_path:
save_best_only:True
task:denseR
post:denseR-MUTAG-res-7-64
time:210215-03-15-09
save_path:/content/drive/My Drive/denseR/checkpoints/ckpts-denseR-MUTAG-res-7-64-210215-03-15-09
logdir:/content/drive/My Drive/denseR/logs/denseR-MUTAG-res-7-64-210215-03-15-09
device:cuda
epoch:-1
printer:<Logger args (DEBUG)>
==========     CONFIG END    =============


===> Phase is train.
 === Downloading Dataset and Creating graphs ===
=== Dataset info ===
Number of training nodes: 272 	 Number of testing nodes: 68	 Total Number of labelled nodes: 340
Number of classes in this graph: 2 	 Number of nodes: 23644 	 Number of relation types: 46
==== Initializing the Optimizer ====
Run: [1]	 Epoch: [1]	 Train Loss:  0.782343 	 Train Accuracy:  0.6175 	Valid Loss:  0.9662 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [12]	 Train Loss:  0.273614 	 Train Accuracy:  0.9862 	Valid Loss:  0.6262 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [13]	 Train Loss:  0.233809 	 Train Accuracy:  0.9954 	Valid Loss:  0.6279 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [14]	 Train Loss:  0.173091 	 Train Accuracy:  1.0000 	Valid Loss:  0.6337 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [15]	 Train Loss:  0.134847 	 Train Accuracy:  1.0000 	Valid Loss:  0.6453 	 Valid Accuracy:  0.6545
Run: [1]	 Epoch: [16]	 Train Loss:  0.105671 	 Train Accuracy:  1.0000 	Valid Loss:  0.6605 	 Valid Accuracy:  0.6545
Run: [1]	 Epoch: [17]	 Train Loss:  0.094871 	 Train Accuracy:  1.0000 	Valid Loss:  0.6764 	 Valid Accuracy:  0.6545
Run: [1]	 Epoch: [18]	 Train Loss:  0.087539 	 Train Accuracy:  1.0000 	Valid Loss:  0.6941 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [19]	 Train Loss:  0.075168 	 Train Accuracy:  1.0000 	Valid Loss:  0.7116 	 Valid Accuracy:  0.6182
Run: [1]	 Epoch: [20]	 Train Loss:  0.066899 	 Train Accuracy:  1.0000 	Valid Loss:  0.7291 	 Valid Accuracy:  0.6545
Run: [1]	 Epoch: [21]	 Train Loss:  0.061456 	 Train Accuracy:  1.0000 	Valid Loss:  0.7502 	 Valid Accuracy:  0.6364
Run: [1]	 Epoch: [22]	 Train Loss:  0.067412 	 Train Accuracy:  1.0000 	Valid Loss:  0.7746 	 Valid Accuracy:  0.6182
Run: [1]	 Epoch: [23]	 Train Loss:  0.051372 	 Train Accuracy:  1.0000 	Valid Loss:  0.8030 	 Valid Accuracy:  0.6182
Run: [1]	 Epoch: [24]	 Train Loss:  0.043578 	 Train Accuracy:  1.0000 	Valid Loss:  0.8350 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [25]	 Train Loss:  0.040180 	 Train Accuracy:  1.0000 	Valid Loss:  0.8731 	 Valid Accuracy:  0.5636
Run: [1]	 Epoch: [26]	 Train Loss:  0.046520 	 Train Accuracy:  1.0000 	Valid Loss:  0.9175 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [27]	 Train Loss:  0.040421 	 Train Accuracy:  1.0000 	Valid Loss:  0.9668 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [28]	 Train Loss:  0.035804 	 Train Accuracy:  1.0000 	Valid Loss:  1.0211 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [29]	 Train Loss:  0.038304 	 Train Accuracy:  1.0000 	Valid Loss:  1.0802 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [30]	 Train Loss:  0.035280 	 Train Accuracy:  1.0000 	Valid Loss:  1.1446 	 Valid Accuracy:  0.5636
Run: [1]	 Epoch: [31]	 Train Loss:  0.026852 	 Train Accuracy:  1.0000 	Valid Loss:  1.2095 	 Valid Accuracy:  0.5636
Run: [1]	 Epoch: [32]	 Train Loss:  0.022151 	 Train Accuracy:  1.0000 	Valid Loss:  1.2771 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [33]	 Train Loss:  0.021715 	 Train Accuracy:  1.0000 	Valid Loss:  1.3408 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [34]	 Train Loss:  0.027102 	 Train Accuracy:  1.0000 	Valid Loss:  1.4025 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [35]	 Train Loss:  0.020277 	 Train Accuracy:  1.0000 	Valid Loss:  1.4631 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [36]	 Train Loss:  0.021332 	 Train Accuracy:  1.0000 	Valid Loss:  1.5257 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [37]	 Train Loss:  0.018422 	 Train Accuracy:  1.0000 	Valid Loss:  1.5860 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [38]	 Train Loss:  0.018623 	 Train Accuracy:  1.0000 	Valid Loss:  1.6424 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [39]	 Train Loss:  0.020773 	 Train Accuracy:  1.0000 	Valid Loss:  1.6952 	 Valid Accuracy:  0.5818
Run: [1]	 Epoch: [40]	 Train Loss:  0.015041 	 Train Accuracy:  1.0000 	Valid Loss:  1.7476 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [41]	 Train Loss:  0.018078 	 Train Accuracy:  1.0000 	Valid Loss:  1.7994 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [42]	 Train Loss:  0.014162 	 Train Accuracy:  1.0000 	Valid Loss:  1.8502 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [43]	 Train Loss:  0.010989 	 Train Accuracy:  1.0000 	Valid Loss:  1.8977 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [44]	 Train Loss:  0.012517 	 Train Accuracy:  1.0000 	Valid Loss:  1.9379 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [45]	 Train Loss:  0.013921 	 Train Accuracy:  1.0000 	Valid Loss:  1.9722 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [46]	 Train Loss:  0.010599 	 Train Accuracy:  1.0000 	Valid Loss:  2.0005 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [47]	 Train Loss:  0.014464 	 Train Accuracy:  1.0000 	Valid Loss:  2.0282 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [48]	 Train Loss:  0.009366 	 Train Accuracy:  1.0000 	Valid Loss:  2.0522 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [49]	 Train Loss:  0.009362 	 Train Accuracy:  1.0000 	Valid Loss:  2.0724 	 Valid Accuracy:  0.6000
Run: [1]	 Epoch: [50]	 Train Loss:  0.009572 	 Train Accuracy:  1.0000 	Valid Loss:  2.0908 	 Valid Accuracy:  0.6000
Test Accuracy in run 1 is: 0.6470588445663452
Total Train Accuracy after run 1 is: 1.0000
Total Test Accuracy after run 1 is: 0.6471
Best Test Accuracy in 1 runs is: 0.6471
Run: [2]	 Epoch: [1]	 Train Loss:  0.779695 	 Train Accuracy:  0.7143 	Valid Loss:  0.6191 	 Valid Accuracy:  0.6364
Run: [2]	 Epoch: [2]	 Train Loss:  0.560014 	 Train Accuracy:  0.9447 	Valid Loss:  0.6841 	 Valid Accuracy:  0.6000
Run: [2]	 Epoch: [3]	 Train Loss:  0.319485 	 Train Accuracy:  0.9954 	Valid Loss:  0.7510 	 Valid Accuracy:  0.5455
Run: [2]	 Epoch: [4]	 Train Loss:  0.107326 	 Train Accuracy:  1.0000 	Valid Loss:  0.8295 	 Valid Accuracy:  0.6545
Run: [2]	 Epoch: [5]	 Train Loss:  0.076525 	 Train Accuracy:  1.0000 	Valid Loss:  0.9154 	 Valid Accuracy:  0.6182
Run: [2]	 Epoch: [6]	 Train Loss:  0.052442 	 Train Accuracy:  1.0000 	Valid Loss:  0.9595 	 Valid Accuracy:  0.5818
Run: [2]	 Epoch: [7]	 Train Loss:  0.044136 	 Train Accuracy:  1.0000 	Valid Loss:  1.0112 	 Valid Accuracy:  0.5636
Run: [2]	 Epoch: [8]	 Train Loss:  0.038744 	 Train Accuracy:  1.0000 	Valid Loss:  1.0546 	 Valid Accuracy:  0.5636
Run: [2]	 Epoch: [9]	 Train Loss:  0.031212 	 Train Accuracy:  1.0000 	Valid Loss:  1.0998 	 Valid Accuracy:  0.5636
Run: [2]	 Epoch: [10]	 Train Loss:  0.030815 	 Train Accuracy:  1.0000 	Valid Loss:  1.1553 	 Valid Accuracy:  0.6000
Run: [2]	 Epoch: [11]	 Train Loss:  0.027539 	 Train Accuracy:  1.0000 	Valid Loss:  1.2103 	 Valid Accuracy:  0.6000
Run: [2]	 Epoch: [12]	 Train Loss:  0.030285 	 Train Accuracy:  1.0000 	Valid Loss:  1.2630 	 Valid Accuracy:  0.6000
Run: [2]	 Epoch: [13]	 Train Loss:  0.015904 	 Train Accuracy:  1.0000 	Valid Loss:  1.3162 	 Valid Accuracy:  0.6000
Run: [2]	 Epoch: [14]	 Train Loss:  0.018584 	 Train Accuracy:  1.0000 	Valid Loss:  1.3693 	 Valid Accuracy:  0.5818
Run: [2]	 Epoch: [15]	 Train Loss:  0.017167 	 Train Accuracy:  1.0000 	Valid Loss:  1.4010 	 Valid Accuracy:  0.5818
Run: [2]	 Epoch: [16]	 Train Loss:  0.016266 	 Train Accuracy:  1.0000 	Valid Loss:  1.4377 	 Valid Accuracy:  0.5818
Run: [2]	 Epoch: [17]	 Train Loss:  0.014325 	 Train Accuracy:  1.0000 	Valid Loss:  1.4720 	 Valid Accuracy:  0.6000
Run: [2]	 Epoch: [18]	 Train Loss:  0.010528 	 Train Accuracy:  1.0000 	Valid Loss:  1.5025 	 Valid Accuracy:  0.6000
Run: [2]	 Epoch: [19]	 Train Loss:  0.008870 	 Train Accuracy:  1.0000 	Valid Loss:  1.5301 	 Valid Accuracy:  0.6182
Run: [2]	 Epoch: [20]	 Train Loss:  0.007627 	 Train Accuracy:  1.0000 	Valid Loss:  1.5544 	 Valid Accuracy:  0.6364
Run: [2]	 Epoch: [21]	 Train Loss:  0.007817 	 Train Accuracy:  1.0000 	Valid Loss:  1.5837 	 Valid Accuracy:  0.6364
Run: [2]	 Epoch: [22]	 Train Loss:  0.008118 	 Train Accuracy:  1.0000 	Valid Loss:  1.6159 	 Valid Accuracy:  0.6182
Run: [2]	 Epoch: [23]	 Train Loss:  0.011380 	 Train Accuracy:  1.0000 	Valid Loss:  1.6511 	 Valid Accuracy:  0.6182
Run: [2]	 Epoch: [24]	 Train Loss:  0.010874 	 Train Accuracy:  1.0000 	Valid Loss:  1.6870 	 Valid Accuracy:  0.6182
Run: [2]	 Epoch: [25]	 Train Loss:  0.007184 	 Train Accuracy:  1.0000 	Valid Loss:  1.7141 	 Valid Accuracy:  0.6182
Run: [2]	 Epoch: [26]	 Train Loss:  0.007105 	 Train Accuracy:  1.0000 	Valid Loss:  1.7342 	 Valid Accuracy:  0.6000
Run: [2]	 Epoch: [27]	 Train Loss:  0.004268 	 Train Accuracy:  1.0000 	Valid Loss:  1.7439 	 Valid Accuracy:  0.6000
Run: [2]	 Epoch: [28]	 Train Loss:  0.005271 	 Train Accuracy:  1.0000 	Valid Loss:  1.7430 	 Valid Accuracy:  0.6182
Run: [2]	 Epoch: [29]	 Train Loss:  0.004058 	 Train Accuracy:  1.0000 	Valid Loss:  1.7365 	 Valid Accuracy:  0.6000
Run: [2]	 Epoch: [30]	 Train Loss:  0.003999 	 Train Accuracy:  1.0000 	Valid Loss:  1.7333 	 Valid Accuracy:  0.5818
Run: [2]	 Epoch: [31]	 Train Loss:  0.004706 	 Train Accuracy:  1.0000 	Valid Loss:  1.7375 	 Valid Accuracy:  0.5818
Run: [2]	 Epoch: [32]	 Train Loss:  0.007866 	 Train Accuracy:  1.0000 	Valid Loss:  1.7493 	 Valid Accuracy:  0.5818
Run: [2]	 Epoch: [33]	 Train Loss:  0.002285 	 Train Accuracy:  1.0000 	Valid Loss:  1.7616 	 Valid Accuracy:  0.5818
Run: [2]	 Epoch: [34]	 Train Loss:  0.005517 	 Train Accuracy:  1.0000 	Valid Loss:  1.7810 	 Valid Accuracy:  0.6000
Run: [2]	 Epoch: [35]	 Train Loss:  0.008266 	 Train Accuracy:  1.0000 	Valid Loss:  1.8073 	 Valid Accuracy:  0.6000
Run: [2]	 Epoch: [36]	 Train Loss:  0.004754 	 Train Accuracy:  1.0000 	Valid Loss:  1.8366 	 Valid Accuracy:  0.6000
Run: [2]	 Epoch: [37]	 Train Loss:  0.003680 	 Train Accuracy:  1.0000 	Valid Loss:  1.8637 	 Valid Accuracy:  0.6000
Run: [2]	 Epoch: [38]	 Train Loss:  0.003383 	 Train Accuracy:  1.0000 	Valid Loss:  1.8907 	 Valid Accuracy:  0.6000
Run: [2]	 Epoch: [39]	 Train Loss:  0.002568 	 Train Accuracy:  1.0000 	Valid Loss:  1.9109 	 Valid Accuracy:  0.6000
Run: [2]	 Epoch: [40]	 Train Loss:  0.001596 	 Train Accuracy:  1.0000 	Valid Loss:  1.9282 	 Valid Accuracy:  0.6000
Run: [2]	 Epoch: [41]	 Train Loss:  0.002427 	 Train Accuracy:  1.0000 	Valid Loss:  1.9472 	 Valid Accuracy:  0.6000
Run: [2]	 Epoch: [42]	 Train Loss:  0.003981 	 Train Accuracy:  1.0000 	Valid Loss:  1.9271 	 Valid Accuracy:  0.6000
Run: [2]	 Epoch: [43]	 Train Loss:  0.002718 	 Train Accuracy:  1.0000 	Valid Loss:  1.9240 	 Valid Accuracy:  0.6364
Run: [2]	 Epoch: [44]	 Train Loss:  0.001740 	 Train Accuracy:  1.0000 	Valid Loss:  1.9160 	 Valid Accuracy:  0.6364
Run: [2]	 Epoch: [45]	 Train Loss:  0.003399 	 Train Accuracy:  1.0000 	Valid Loss:  1.9084 	 Valid Accuracy:  0.6545
Run: [2]	 Epoch: [46]	 Train Loss:  0.001776 	 Train Accuracy:  1.0000 	Valid Loss:  1.8981 	 Valid Accuracy:  0.6727
Run: [2]	 Epoch: [47]	 Train Loss:  0.002940 	 Train Accuracy:  1.0000 	Valid Loss:  1.8873 	 Valid Accuracy:  0.6727
Run: [2]	 Epoch: [48]	 Train Loss:  0.001889 	 Train Accuracy:  1.0000 	Valid Loss:  1.8648 	 Valid Accuracy:  0.6727
Run: [2]	 Epoch: [49]	 Train Loss:  0.003285 	 Train Accuracy:  1.0000 	Valid Loss:  1.8561 	 Valid Accuracy:  0.6727
Run: [2]	 Epoch: [50]	 Train Loss:  0.002796 	 Train Accuracy:  1.0000 	Valid Loss:  1.7794 	 Valid Accuracy:  0.7091
Test Accuracy in run 2 is: 0.7058823704719543
Total Train Accuracy after run 2 is: 1.0000
Total Test Accuracy after run 2 is: 0.6765
Best Test Accuracy in 2 runs is: 0.7059
Run: [3]	 Epoch: [1]	 Train Loss:  1.083278 	 Train Accuracy:  0.6175 	Valid Loss:  1.3407 	 Valid Accuracy:  0.5818
Run: [3]	 Epoch: [2]	 Train Loss:  1.166463 	 Train Accuracy:  0.4009 	Valid Loss:  0.7480 	 Valid Accuracy:  0.4182
Run: [3]	 Epoch: [3]	 Train Loss:  0.735739 	 Train Accuracy:  0.6175 	Valid Loss:  0.7125 	 Valid Accuracy:  0.5818
Run: [3]	 Epoch: [4]	 Train Loss:  0.627337 	 Train Accuracy:  0.6175 	Valid Loss:  0.7178 	 Valid Accuracy:  0.5818
Run: [3]	 Epoch: [5]	 Train Loss:  0.575507 	 Train Accuracy:  0.7327 	Valid Loss:  0.6750 	 Valid Accuracy:  0.5818
Run: [3]	 Epoch: [6]	 Train Loss:  0.495701 	 Train Accuracy:  0.9309 	Valid Loss:  0.6581 	 Valid Accuracy:  0.6364
Run: [3]	 Epoch: [7]	 Train Loss:  0.452595 	 Train Accuracy:  0.9954 	Valid Loss:  0.6673 	 Valid Accuracy:  0.5273
Run: [3]	 Epoch: [8]	 Train Loss:  0.419327 	 Train Accuracy:  1.0000 	Valid Loss:  0.6624 	 Valid Accuracy:  0.5636
Run: [3]	 Epoch: [9]	 Train Loss:  0.353926 	 Train Accuracy:  1.0000 	Valid Loss:  0.6501 	 Valid Accuracy:  0.6364
Run: [3]	 Epoch: [10]	 Train Loss:  0.269547 	 Train Accuracy:  0.9954 	Valid Loss:  0.6530 	 Valid Accuracy:  0.6182
Run: [3]	 Epoch: [11]	 Train Loss:  0.226714 	 Train Accuracy:  1.0000 	Valid Loss:  0.6637 	 Valid Accuracy:  0.6545
Run: [3]	 Epoch: [12]	 Train Loss:  0.164342 	 Train Accuracy:  1.0000 	Valid Loss:  0.6766 	 Valid Accuracy:  0.6182
Run: [3]	 Epoch: [13]	 Train Loss:  0.112522 	 Train Accuracy:  1.0000 	Valid Loss:  0.6996 	 Valid Accuracy:  0.6364
Run: [3]	 Epoch: [14]	 Train Loss:  0.103837 	 Train Accuracy:  1.0000 	Valid Loss:  0.7377 	 Valid Accuracy:  0.6000
Run: [3]	 Epoch: [15]	 Train Loss:  0.095782 	 Train Accuracy:  1.0000 	Valid Loss:  0.7823 	 Valid Accuracy:  0.6000
Run: [3]	 Epoch: [16]	 Train Loss:  0.087813 	 Train Accuracy:  1.0000 	Valid Loss:  0.8238 	 Valid Accuracy:  0.6000
Run: [3]	 Epoch: [17]	 Train Loss:  0.065251 	 Train Accuracy:  1.0000 	Valid Loss:  0.8661 	 Valid Accuracy:  0.6000
Run: [3]	 Epoch: [18]	 Train Loss:  0.053016 	 Train Accuracy:  1.0000 	Valid Loss:  0.9151 	 Valid Accuracy:  0.6182
Run: [3]	 Epoch: [19]	 Train Loss:  0.060375 	 Train Accuracy:  1.0000 	Valid Loss:  0.9711 	 Valid Accuracy:  0.6000
Run: [3]	 Epoch: [20]	 Train Loss:  0.058928 	 Train Accuracy:  1.0000 	Valid Loss:  1.0271 	 Valid Accuracy:  0.5818
Run: [3]	 Epoch: [21]	 Train Loss:  0.044398 	 Train Accuracy:  1.0000 	Valid Loss:  1.0746 	 Valid Accuracy:  0.6000
Run: [3]	 Epoch: [22]	 Train Loss:  0.044817 	 Train Accuracy:  1.0000 	Valid Loss:  1.1115 	 Valid Accuracy:  0.6000
Run: [3]	 Epoch: [23]	 Train Loss:  0.037420 	 Train Accuracy:  1.0000 	Valid Loss:  1.1436 	 Valid Accuracy:  0.5273
Run: [3]	 Epoch: [24]	 Train Loss:  0.034509 	 Train Accuracy:  1.0000 	Valid Loss:  1.1762 	 Valid Accuracy:  0.5273
Run: [3]	 Epoch: [25]	 Train Loss:  0.028020 	 Train Accuracy:  1.0000 	Valid Loss:  1.2237 	 Valid Accuracy:  0.5455
Run: [3]	 Epoch: [26]	 Train Loss:  0.025434 	 Train Accuracy:  1.0000 	Valid Loss:  1.2846 	 Valid Accuracy:  0.5273
Run: [3]	 Epoch: [27]	 Train Loss:  0.025245 	 Train Accuracy:  1.0000 	Valid Loss:  1.3667 	 Valid Accuracy:  0.5455
Run: [3]	 Epoch: [28]	 Train Loss:  0.025112 	 Train Accuracy:  1.0000 	Valid Loss:  1.4411 	 Valid Accuracy:  0.5091
Run: [3]	 Epoch: [29]	 Train Loss:  0.021030 	 Train Accuracy:  1.0000 	Valid Loss:  1.5072 	 Valid Accuracy:  0.5455
Run: [3]	 Epoch: [30]	 Train Loss:  0.017613 	 Train Accuracy:  1.0000 	Valid Loss:  1.5560 	 Valid Accuracy:  0.5455
Run: [3]	 Epoch: [31]	 Train Loss:  0.019149 	 Train Accuracy:  1.0000 	Valid Loss:  1.5851 	 Valid Accuracy:  0.5455
Run: [3]	 Epoch: [32]	 Train Loss:  0.020283 	 Train Accuracy:  1.0000 	Valid Loss:  1.6034 	 Valid Accuracy:  0.5636
Run: [3]	 Epoch: [33]	 Train Loss:  0.020007 	 Train Accuracy:  1.0000 	Valid Loss:  1.6166 	 Valid Accuracy:  0.5636
Run: [3]	 Epoch: [34]	 Train Loss:  0.014396 	 Train Accuracy:  1.0000 	Valid Loss:  1.6211 	 Valid Accuracy:  0.5636
Run: [3]	 Epoch: [35]	 Train Loss:  0.019743 	 Train Accuracy:  1.0000 	Valid Loss:  1.6209 	 Valid Accuracy:  0.5636
Run: [3]	 Epoch: [36]	 Train Loss:  0.016732 	 Train Accuracy:  1.0000 	Valid Loss:  1.6155 	 Valid Accuracy:  0.5273
Run: [3]	 Epoch: [37]	 Train Loss:  0.015076 	 Train Accuracy:  1.0000 	Valid Loss:  1.6037 	 Valid Accuracy:  0.5273
Run: [3]	 Epoch: [38]	 Train Loss:  0.014480 	 Train Accuracy:  1.0000 	Valid Loss:  1.5869 	 Valid Accuracy:  0.5273
Run: [3]	 Epoch: [39]	 Train Loss:  0.013646 	 Train Accuracy:  1.0000 	Valid Loss:  1.5693 	 Valid Accuracy:  0.5273
Run: [3]	 Epoch: [40]	 Train Loss:  0.011506 	 Train Accuracy:  1.0000 	Valid Loss:  1.5469 	 Valid Accuracy:  0.5818
Run: [3]	 Epoch: [41]	 Train Loss:  0.012904 	 Train Accuracy:  1.0000 	Valid Loss:  1.5280 	 Valid Accuracy:  0.5818
Run: [3]	 Epoch: [42]	 Train Loss:  0.010033 	 Train Accuracy:  1.0000 	Valid Loss:  1.5154 	 Valid Accuracy:  0.6000
Run: [3]	 Epoch: [43]	 Train Loss:  0.009453 	 Train Accuracy:  1.0000 	Valid Loss:  1.5094 	 Valid Accuracy:  0.5091
Run: [3]	 Epoch: [44]	 Train Loss:  0.016225 	 Train Accuracy:  1.0000 	Valid Loss:  1.5119 	 Valid Accuracy:  0.5091
Run: [3]	 Epoch: [45]	 Train Loss:  0.012418 	 Train Accuracy:  1.0000 	Valid Loss:  1.5199 	 Valid Accuracy:  0.5091
Run: [3]	 Epoch: [46]	 Train Loss:  0.008457 	 Train Accuracy:  1.0000 	Valid Loss:  1.5273 	 Valid Accuracy:  0.5091
Run: [3]	 Epoch: [47]	 Train Loss:  0.009267 	 Train Accuracy:  1.0000 	Valid Loss:  1.5356 	 Valid Accuracy:  0.5273
Run: [3]	 Epoch: [48]	 Train Loss:  0.010410 	 Train Accuracy:  1.0000 	Valid Loss:  1.5405 	 Valid Accuracy:  0.5455
Run: [3]	 Epoch: [49]	 Train Loss:  0.009068 	 Train Accuracy:  1.0000 	Valid Loss:  1.5400 	 Valid Accuracy:  0.5455
Run: [3]	 Epoch: [50]	 Train Loss:  0.006774 	 Train Accuracy:  1.0000 	Valid Loss:  1.5380 	 Valid Accuracy:  0.5636
Test Accuracy in run 3 is: 0.75
Total Train Accuracy after run 3 is: 1.0000
Total Test Accuracy after run 3 is: 0.7010
Best Test Accuracy in 3 runs is: 0.7500
Run: [4]	 Epoch: [1]	 Train Loss:  1.027828 	 Train Accuracy:  0.6175 	Valid Loss:  1.3412 	 Valid Accuracy:  0.5818
Run: [4]	 Epoch: [2]	 Train Loss:  1.205624 	 Train Accuracy:  0.5945 	Valid Loss:  0.7439 	 Valid Accuracy:  0.5273
Run: [4]	 Epoch: [3]	 Train Loss:  0.633519 	 Train Accuracy:  0.7834 	Valid Loss:  0.6626 	 Valid Accuracy:  0.5818
Run: [4]	 Epoch: [4]	 Train Loss:  0.514680 	 Train Accuracy:  0.7788 	Valid Loss:  0.6662 	 Valid Accuracy:  0.5818
Run: [4]	 Epoch: [5]	 Train Loss:  0.430830 	 Train Accuracy:  0.9355 	Valid Loss:  0.6356 	 Valid Accuracy:  0.6545
Run: [4]	 Epoch: [6]	 Train Loss:  0.348810 	 Train Accuracy:  0.9862 	Valid Loss:  0.6345 	 Valid Accuracy:  0.6909
Run: [4]	 Epoch: [7]	 Train Loss:  0.308739 	 Train Accuracy:  1.0000 	Valid Loss:  0.6542 	 Valid Accuracy:  0.6545
Run: [4]	 Epoch: [8]	 Train Loss:  0.247713 	 Train Accuracy:  1.0000 	Valid Loss:  0.6478 	 Valid Accuracy:  0.6909
Run: [4]	 Epoch: [9]	 Train Loss:  0.161253 	 Train Accuracy:  1.0000 	Valid Loss:  0.6291 	 Valid Accuracy:  0.7091
Run: [4]	 Epoch: [10]	 Train Loss:  0.121016 	 Train Accuracy:  1.0000 	Valid Loss:  0.6364 	 Valid Accuracy:  0.6545
Run: [4]	 Epoch: [11]	 Train Loss:  0.080268 	 Train Accuracy:  1.0000 	Valid Loss:  0.6872 	 Valid Accuracy:  0.6000
Run: [4]	 Epoch: [12]	 Train Loss:  0.053341 	 Train Accuracy:  1.0000 	Valid Loss:  0.7481 	 Valid Accuracy:  0.6182
Run: [4]	 Epoch: [13]	 Train Loss:  0.048084 	 Train Accuracy:  1.0000 	Valid Loss:  0.8204 	 Valid Accuracy:  0.6182
Run: [4]	 Epoch: [14]	 Train Loss:  0.030313 	 Train Accuracy:  1.0000 	Valid Loss:  0.8814 	 Valid Accuracy:  0.6364
