==========       System Configuration      =============
phase:train
use_cpu:False
runs:10
validation:0.2
data_dir:/data/entity
batch_size:1
dataset:AIFB
total_epochs:50
save_freq:5
lr:0.01
multi_gpus:False
postname:
l2norm:0.0005
kernel_size:64
block_type:plain
n_layers:14
act:relu
norm:layer
bias:True
dropout:0.2
channels:32
dec:basis
bases:30
aggr:mean
ckpt_path:
save_best_only:True
task:denseR
post:denseR-AIFB-plain-14-32
time:210217-04-31-17
save_path:/content/drive/MyDrive/denseR/checkpoints/ckpts-denseR-AIFB-plain-14-32-210217-04-31-17
logdir:/content/drive/MyDrive/denseR/logs/denseR-AIFB-plain-14-32-210217-04-31-17
device:cuda
epoch:-1
printer:<Logger args (DEBUG)>
==========     CONFIG END    =============


===> Phase is train.
 === Downloading Dataset and Creating graphs ===
=== Dataset info ===
Number of training nodes: 140 	 Number of testing nodes: 36	 Total Number of labelled nodes: 176
Number of classes in this graph: 4 	 Number of nodes: 8285 	 Number of relation types: 90
==== Initializing the Optimizer ====
Run: [1]	 Epoch: [1]	 Train Loss:  1.702966 	 Train Accuracy:  0.4375 	Valid Loss:  1.3463 	 Valid Accuracy:  0.4643
Run: [1]	 Epoch: [2]	 Train Loss:  1.233279 	 Train Accuracy:  0.6071 	Valid Loss:  1.0518 	 Valid Accuracy:  0.6071
Run: [1]	 Epoch: [3]	 Train Loss:  1.038650 	 Train Accuracy:  0.5893 	Valid Loss:  1.3676 	 Valid Accuracy:  0.5357
Run: [1]	 Epoch: [4]	 Train Loss:  1.011125 	 Train Accuracy:  0.8214 	Valid Loss:  0.9202 	 Valid Accuracy:  0.6071
Run: [1]	 Epoch: [5]	 Train Loss:  0.737029 	 Train Accuracy:  0.8125 	Valid Loss:  0.7832 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [6]	 Train Loss:  0.636841 	 Train Accuracy:  0.8393 	Valid Loss:  0.6574 	 Valid Accuracy:  0.7143
Run: [1]	 Epoch: [7]	 Train Loss:  0.523576 	 Train Accuracy:  0.8839 	Valid Loss:  0.6218 	 Valid Accuracy:  0.7857
Run: [1]	 Epoch: [8]	 Train Loss:  0.430717 	 Train Accuracy:  0.9018 	Valid Loss:  0.6336 	 Valid Accuracy:  0.7500
Run: [1]	 Epoch: [9]	 Train Loss:  0.414923 	 Train Accuracy:  0.9464 	Valid Loss:  0.5473 	 Valid Accuracy:  0.7857
Run: [1]	 Epoch: [10]	 Train Loss:  0.337451 	 Train Accuracy:  0.9643 	Valid Loss:  0.4794 	 Valid Accuracy:  0.8214
Run: [1]	 Epoch: [11]	 Train Loss:  0.273715 	 Train Accuracy:  0.9732 	Valid Loss:  0.4427 	 Valid Accuracy:  0.8214
Run: [1]	 Epoch: [12]	 Train Loss:  0.274311 	 Train Accuracy:  0.9821 	Valid Loss:  0.4285 	 Valid Accuracy:  0.8214
Run: [1]	 Epoch: [13]	 Train Loss:  0.252458 	 Train Accuracy:  0.9821 	Valid Loss:  0.4293 	 Valid Accuracy:  0.8214
Run: [1]	 Epoch: [14]	 Train Loss:  0.260979 	 Train Accuracy:  0.9821 	Valid Loss:  0.4207 	 Valid Accuracy:  0.8214
Run: [1]	 Epoch: [15]	 Train Loss:  0.228894 	 Train Accuracy:  0.9821 	Valid Loss:  0.4017 	 Valid Accuracy:  0.9286
Run: [1]	 Epoch: [16]	 Train Loss:  0.180773 	 Train Accuracy:  0.9821 	Valid Loss:  0.3811 	 Valid Accuracy:  0.8929
Run: [1]	 Epoch: [17]	 Train Loss:  0.183263 	 Train Accuracy:  0.9821 	Valid Loss:  0.3683 	 Valid Accuracy:  0.8929
Run: [1]	 Epoch: [18]	 Train Loss:  0.174758 	 Train Accuracy:  0.9821 	Valid Loss:  0.3602 	 Valid Accuracy:  0.8929
Run: [1]	 Epoch: [19]	 Train Loss:  0.150166 	 Train Accuracy:  0.9821 	Valid Loss:  0.3552 	 Valid Accuracy:  0.8929
Run: [1]	 Epoch: [20]	 Train Loss:  0.166324 	 Train Accuracy:  0.9821 	Valid Loss:  0.3525 	 Valid Accuracy:  0.8929
Run: [1]	 Epoch: [21]	 Train Loss:  0.134965 	 Train Accuracy:  0.9821 	Valid Loss:  0.3500 	 Valid Accuracy:  0.8929
Run: [1]	 Epoch: [22]	 Train Loss:  0.120743 	 Train Accuracy:  0.9911 	Valid Loss:  0.3496 	 Valid Accuracy:  0.8929
Run: [1]	 Epoch: [23]	 Train Loss:  0.123269 	 Train Accuracy:  0.9911 	Valid Loss:  0.3507 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [24]	 Train Loss:  0.097834 	 Train Accuracy:  0.9911 	Valid Loss:  0.3658 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [25]	 Train Loss:  0.077469 	 Train Accuracy:  0.9911 	Valid Loss:  0.3758 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [26]	 Train Loss:  0.076382 	 Train Accuracy:  1.0000 	Valid Loss:  0.3768 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [27]	 Train Loss:  0.073118 	 Train Accuracy:  1.0000 	Valid Loss:  0.3768 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [28]	 Train Loss:  0.074564 	 Train Accuracy:  1.0000 	Valid Loss:  0.3833 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [29]	 Train Loss:  0.064554 	 Train Accuracy:  1.0000 	Valid Loss:  0.3985 	 Valid Accuracy:  0.8571
Run: [1]	 Epoch: [30]	 Train Loss:  0.050488 	 Train Accuracy:  1.0000 	Valid Loss:  0.4180 	 Valid Accuracy:  0.8571
