==========       System Configuration      =============
phase:train
use_cpu:False
runs:10
validation:0.0
data_dir:/data/entity
batch_size:1
dataset:AIFB
total_epochs:50
save_freq:5
lr:0.01
multi_gpus:False
postname:
l2norm:0.0005
kernel_size:64
block_type:dense
n_layers:7
act:relu
norm:layer
bias:True
dropout:0.2
channels:64
dec:basis
bases:30
aggr:mean
ckpt_path:
save_best_only:True
task:denseR
post:denseR-AIFB-dense-7-64
time:210301-22-22-35
save_path:/content/drive/My Drive/denseR/checkpoints/ckpts-denseR-AIFB-dense-7-64-210301-22-22-35
logdir:/content/drive/My Drive/denseR/logs/denseR-AIFB-dense-7-64-210301-22-22-35
device:cuda
epoch:-1
printer:<Logger args (DEBUG)>
==========     CONFIG END    =============


===> Phase is train.
 === Downloading Dataset and Creating graphs ===
=== Dataset info ===
Number of training nodes: 140 	 Number of testing nodes: 36	 Total Number of labelled nodes: 176
Number of classes in this graph: 4 	 Number of nodes: 8285 	 Number of relation types: 90
==== Initializing the Optimizer ====
Run: [1]	 Epoch: [1]	 Loss:  1.381823 	 Train Accuracy:  0.7929
Run: [1]	 Epoch: [2]	 Loss:  0.825162 	 Train Accuracy:  0.8143
Run: [1]	 Epoch: [3]	 Loss:  0.582326 	 Train Accuracy:  0.9857
Run: [1]	 Epoch: [4]	 Loss:  0.377534 	 Train Accuracy:  0.9929
Run: [1]	 Epoch: [5]	 Loss:  0.305511 	 Train Accuracy:  0.9929
Run: [1]	 Epoch: [6]	 Loss:  0.250922 	 Train Accuracy:  0.9929
Run: [1]	 Epoch: [7]	 Loss:  0.205606 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [8]	 Loss:  0.181349 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [9]	 Loss:  0.158311 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [10]	 Loss:  0.119892 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [11]	 Loss:  0.153251 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [12]	 Loss:  0.115638 	 Train Accuracy:  1.0000
Run: [1]	 Epoch: [13]	 Loss:  0.094777 	 Train Accuracy:  1.0000
